global_rank,video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,annotation_id,annotator,created_at,updated_at,lead_time,verdict,task_id,project,inner_id,corrected_action,secondary_action
7662,414f3e08-b515-4c9b-9d9f-eeccf586fb3a,197.0440886,#C C puts the egg on #unsure,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver,4,r002,puts egg on,4,no,,no,0,0,0.0,306,1,2026-03-03T04:23:24.622129Z,2026-03-03T04:23:24.622144Z,1.539,Gold,1306,2,306,,
5592,414f3e08-b515-4c9b-9d9f-eeccf586fb3a,579.9943221677083,#C C stirs the nodules in a pan with the fork,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,4,r002,stirs nodules in pan with fork,5,no,,no,0,0,0.0,307,1,2026-03-03T04:24:20.816835Z,2026-03-03T04:24:20.816849Z,55.219,Gold,1307,2,307,,
4074,414f3e08-b515-4c9b-9d9f-eeccf586fb3a,1014.9110127878944,#C C uncovers the eggs,Cooking,Object Transfer,Logistics step involving the removal of a cover from the eggs.,silver,4,r002,uncovers eggs,6,no,,no,0,0,0.0,308,1,2026-03-03T04:24:26.913882Z,2026-03-03T04:24:26.913894Z,1.15,Gold,1308,2,308,,
3719,414f3e08-b515-4c9b-9d9f-eeccf586fb3a,1024.8352127878943,#C C places the egg shell in the dustbin,Cooking,Object Transfer,Logistics step involving picking up and disposing of the egg shell.,silver,4,r002,places egg shell in dustbin,6,no,,no,0,0,0.0,309,1,2026-03-03T04:24:28.576871Z,2026-03-03T04:24:28.576890Z,0.896,Gold,1309,2,309,,
5377,414f3e08-b515-4c9b-9d9f-eeccf586fb3a,1093.5084552666667,#C C puts spice in the water in the cooking pot,Cooking,Essential Operation,Core task involving manual operation with the hand.,silver,4,r002,puts spice in water in cooking pot,5,no,,no,0,0,0.0,310,1,2026-03-03T04:24:32.924129Z,2026-03-03T04:24:36.391870Z,5.493,Bad,1310,2,310,Object Transfer,
11934,414f3e08-b515-4c9b-9d9f-eeccf586fb3a,1731.66377438154,#C C pours soy source in the bowl,Cooking,Essential Operation,"Core task involving manipulation of ingredients, high hand activity.",silver,4,r002,pours soy source in bowl,3,no,,no,0,0,0.0,311,1,2026-03-03T04:24:38.928203Z,2026-03-03T04:24:38.928221Z,1.554,Gold,1311,2,311,,
3507,4aeb7f3c-855a-4c66-b3d9-02b0eb963883,14.841789599999998,#C C lifts up the paint brush from the paint bucket.,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,4,r002,lifts up paint brush from paint bucket,6,no,,no,0,0,0.0,312,1,2026-03-03T04:24:47.971452Z,2026-03-03T04:24:47.971466Z,8.139,Gold,1312,2,312,,
4378,4aeb7f3c-855a-4c66-b3d9-02b0eb963883,17.5537896,#C C touches the patio with her left hand,Mechanical Repair,Stationary,"Low body/hand motion, likely inspecting or waiting.",silver,4,r002,touches patio with her left hand,5,yes,watchlist_verb,yes,0,0,0.0,313,1,2026-03-03T04:24:50.164328Z,2026-03-03T04:24:50.164345Z,1.406,Gold,1313,2,313,,
4750,4aeb7f3c-855a-4c66-b3d9-02b0eb963883,46.6788796,#C C lowers the paint brush.,Mechanical Repair,Object Transfer,The action involves the logistics of lowering an object (the paint brush).,silver,4,r002,lowers paint brush,5,no,,no,0,0,0.0,314,1,2026-03-03T04:24:53.048656Z,2026-03-03T04:24:53.048673Z,1.874,Gold,1314,2,314,,
6656,4aeb7f3c-855a-4c66-b3d9-02b0eb963883,336.64921095466343,#C C hits the paint brush against the mouth of the paint bucket.,Mechanical Repair,Essential Operation,Core task involving high hand activity to remove excess paint.,silver,4,r002,hits paint brush against mouth of paint bucket,4,no,,no,0,0,0.0,315,1,2026-03-03T04:24:56.334757Z,2026-03-03T04:24:56.334775Z,2.12,Gold,1315,2,315,,
7307,52b42c33-ac42-435a-aef0-2b00d43516ec,88.3036986,#C C Picks zucchini,Cleaning,Object Transfer,Logistics step of picking up an object.,silver,4,r002,picks zucchini,4,no,,no,0,0,0.0,316,1,2026-03-03T04:24:58.700869Z,2026-03-03T04:24:58.700890Z,1.37,Gold,1316,2,316,,
7097,52b42c33-ac42-435a-aef0-2b00d43516ec,302.97907860000004,#C C picks the fridge shelf,Cleaning,Object Transfer,Logistics step involving picking an object.,silver,4,r002,picks fridge shelf,4,no,,no,0,0,0.0,317,1,2026-03-03T04:25:00.683360Z,2026-03-03T04:25:00.683377Z,1.077,Gold,1317,2,317,,
3840,52b42c33-ac42-435a-aef0-2b00d43516ec,310.3103886,#C C puts the hand towel aside,Cleaning,Object Transfer,Logistics step involving moving an object.,silver,4,r002,puts hand towel aside,6,no,,no,0,0,0.0,318,1,2026-03-03T04:25:02.612467Z,2026-03-03T04:25:02.612481Z,0.967,Gold,1318,2,318,,
7871,52b42c33-ac42-435a-aef0-2b00d43516ec,331.1646286,#C C puts the vegetable box aside,Cleaning,Object Transfer,Logistics step involving moving an object.,silver,4,r002,puts vegetable box aside,4,no,,no,0,0,0.0,319,1,2026-03-03T04:25:04.503048Z,2026-03-03T04:25:04.503064Z,1.211,Gold,1319,2,319,,
11578,52b42c33-ac42-435a-aef0-2b00d43516ec,365.6130286,#C C picks a vegetable box,Cleaning,Object Transfer,Logistics action involving picking up an object.,silver,4,r002,picks vegetable box,3,no,,no,0,0,0.0,320,1,2026-03-03T04:25:07.869061Z,2026-03-03T04:25:07.869074Z,2.379,Gold,1320,2,320,,
7857,52b42c33-ac42-435a-aef0-2b00d43516ec,394.98201860000006,#C C puts the towel aside,Cleaning,Object Transfer,Logistics step involving picking up and putting down objects.,silver,4,r002,puts towel aside,4,no,,no,0,0,0.0,321,1,2026-03-03T04:25:09.875154Z,2026-03-03T04:25:09.875167Z,1.124,Gold,1321,2,321,,
6312,52b42c33-ac42-435a-aef0-2b00d43516ec,485.0803486,#C C cleans the fridge,Cleaning,Essential Operation,Core task involving manual cleaning activity.,silver,4,r002,cleans fridge,4,no,,no,0,0,0.0,322,1,2026-03-03T04:25:12.192798Z,2026-03-03T04:25:12.192810Z,1.366,Gold,1322,2,322,,
1803,52b42c33-ac42-435a-aef0-2b00d43516ec,1202.357877613672,#C C picks up the packet,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver,4,r002,picks up packet,9,no,,no,0,0,0.0,323,1,2026-03-03T04:25:16.878267Z,2026-03-03T04:25:16.878285Z,1.9,Gold,1323,2,323,,
11500,52b42c33-ac42-435a-aef0-2b00d43516ec,1288.387847613672,#C C picks up the containers,Cleaning,Object Transfer,Logistics step involving picking up objects.,silver,4,r002,picks up containers,3,no,,no,0,0,0.0,324,1,2026-03-03T04:25:19.215120Z,2026-03-03T04:25:19.215130Z,1.073,Gold,1324,2,324,,
6644,57433609-a139-4d16-9202-c138939b143a,81.27394,#C C hammers a steel plug on a hole,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,4,r002,hammers steel plug on hole,4,no,,no,0,0,0.0,325,1,2026-03-03T04:25:21.643804Z,2026-03-03T04:25:21.643820Z,1.718,Gold,1325,2,325,,
4628,57433609-a139-4d16-9202-c138939b143a,101.07151,#C C fixes a bolt in a #unsure in the hole,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,4,r002,fixes bolt in in hole,5,no,,no,0,0,0.0,326,1,2026-03-03T04:25:25.174853Z,2026-03-03T04:25:25.174869Z,2.545,Gold,1326,2,326,,
7738,57433609-a139-4d16-9202-c138939b143a,132.50717,#C C puts #unsure on a bolt,Carpentry,Object Transfer,"Logistics step, moving an object (bolt).",silver,4,r002,puts on bolt,4,no,,no,0,0,0.0,327,1,2026-03-03T04:25:29.740180Z,2026-03-03T04:25:29.740201Z,3.168,Gold,1327,2,327,,
8323,57433609-a139-4d16-9202-c138939b143a,154.97007,#C C tightens the bolt with a bolt hammer,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,4,r002,tightens bolt with bolt hammer,4,no,,no,0,0,0.0,328,1,2026-03-03T04:25:32.052820Z,2026-03-03T04:25:32.052831Z,1.292,Gold,1328,2,328,,
5674,58b068dd-758f-43c7-8cd5-d17cc1aafb5a,70.5481696,#C C tightens a nut in the plug terminal with the screwdriver,Carpentry,Essential Operation,Core manual task involving high hand activity.,silver,4,r002,tightens nut in plug terminal with screwdriver,5,no,,no,0,0,0.0,329,1,2026-03-03T04:25:34.816038Z,2026-03-03T04:25:34.816056Z,1.417,Gold,1329,2,329,,
2425,58e39e0e-9bbb-4e7f-98b4-14b2fa325fa3,120.7654886,#C C washes the plastic,Cleaning,Essential Operation,Core task involving high hand activity.,silver,4,r002,washes plastic,8,no,,no,0,0,0.0,330,1,2026-03-03T04:25:36.978607Z,2026-03-03T04:25:36.978620Z,1.128,Gold,1330,2,330,,
6729,58e39e0e-9bbb-4e7f-98b4-14b2fa325fa3,312.8446879896485,#C C lifts the hand mixer,Cleaning,Essential Operation,"Core task, high hand activity.",silver,4,r002,lifts hand mixer,4,no,,no,0,0,0.0,331,1,2026-03-03T04:25:42.921708Z,2026-03-03T04:26:00.748868Z,19.67,Bad,1331,2,331,Object Transfer,
9762,5d511be2-5a9a-4776-ad5e-c0e3a00dfb07,1.0453296,#C C cuts a piece of wood with a jig jag saw,Carpentry,Essential Operation,Core task involving high hand activity.,silver,4,r002,cuts piece of wood with jig jag saw,3,no,,no,0,0,0.0,332,1,2026-03-03T04:26:03.660811Z,2026-03-03T04:26:03.660827Z,1.985,Gold,1332,2,332,,
6446,5d8ebbea-6371-4be5-b611-751fb49ec294,15.0688486,#C C drops the car mat with his right hand.,Cleaning,Object Transfer,"[CtxFixed] The action of dropping the car mat is a deliberate placement, which fits the criteria for 'Object Transfer'.",silver,4,r002,drops car mat with his right hand,4,no,,no,0,0,0.0,333,1,2026-03-03T04:26:07.322126Z,2026-03-03T04:26:07.322144Z,1.618,Gold,1333,2,333,,
3179,5d8ebbea-6371-4be5-b611-751fb49ec294,383.0058186,#C C holds the foot mat with both hands.,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",silver,4,r002,holds foot mat with both hands,6,yes,watchlist_verb,yes,0,0,0.0,334,1,2026-03-03T04:26:10.859329Z,2026-03-03T04:26:10.859341Z,1.727,Gold,1334,2,334,,
6473,5d8ebbea-6371-4be5-b611-751fb49ec294,383.6611786,#C C drops the foot mat in both hands on the floor.,Cleaning,Object Transfer,Refined via regex fallback,silver,4,r002,drops foot mat in both hands on floor,4,no,,no,0,0,0.0,335,1,2026-03-03T04:26:14.048318Z,2026-03-03T04:26:14.048335Z,1.698,Gold,1335,2,335,,
11197,5d8ebbea-6371-4be5-b611-751fb49ec294,385.7228786,#C C picks a foot mat from the ground with right hand.,Cleaning,Object Transfer,Logistics step involving picking up an object.,silver,4,r002,picks foot mat from ground with right hand,3,no,,no,0,0,0.0,336,1,2026-03-03T04:26:16.965571Z,2026-03-03T04:26:16.965585Z,1.745,Gold,1336,2,336,,
4849,5d8ebbea-6371-4be5-b611-751fb49ec294,540.59262762133,#C C operates a vacuum cleaner with both hands.,Cleaning,Essential Operation,Core task involving high hand activity.,silver,4,r002,operates vacuum cleaner with both hands,5,no,,no,0,0,0.0,337,1,2026-03-03T04:26:19.933114Z,2026-03-03T04:26:19.933131Z,1.984,Gold,1337,2,337,,
10431,5d8ebbea-6371-4be5-b611-751fb49ec294,547.85893762133,#C C lifts the vacuum cleaner engine sac with his left hand.,Cleaning,Essential Operation,"High hand activity, lifting an object for a core task.",silver,4,r002,lifts vacuum cleaner engine sac with his left hand,3,no,,no,0,0,0.0,338,1,2026-03-03T04:26:39.186226Z,2026-03-03T04:26:39.186243Z,15.32,Bad,1338,2,338,Object Transfer,
4862,5d8ebbea-6371-4be5-b611-751fb49ec294,611.8312276213301,#C C passes the vacuum cleaner nozzle to his left hand.,Cleaning,Object Transfer,Logistics action involving passing an object.,silver,4,r002,passes vacuum cleaner nozzle to his left hand,5,no,,no,0,0,0.0,339,1,2026-03-03T04:26:42.475001Z,2026-03-03T04:26:42.475017Z,2.337,Gold,1339,2,339,,
10432,5d8ebbea-6371-4be5-b611-751fb49ec294,1639.2781109546634,#C C lifts the vacuum cleaner engine sac with his right hand.,Cleaning,Essential Operation,Core manual task involving high hand activity.,silver,4,r002,lifts vacuum cleaner engine sac with his right hand,3,no,,no,0,0,0.0,340,1,2026-03-03T04:26:49.757938Z,2026-03-03T04:26:49.757955Z,6.27,Bad,1340,2,340,Object Transfer,
10214,652f0590-aab5-4de1-b578-238adb54fa0e,39.4662,#C C gets inside the car.,Mechanical Repair,Locomotion,Body moving through space to enter the car.,silver,4,r002,gets inside car,3,no,,no,0,0,0.0,341,1,2026-03-03T04:27:21.216363Z,2026-03-03T04:27:21.216377Z,30.409,Gold,1341,2,341,,
9318,652f0590-aab5-4de1-b578-238adb54fa0e,42.77937,#C C touches #unsure,Mechanical Repair,Object Transfer,"[CtxFixed] The action of touching an object (in this case, #unsure) can be interpreted as a form of interaction where the object is being manipulated or engaged with, similar to holding and letting go of the car seat.",silver,4,r002,touches,3,yes,watchlist_verb,yes,0,6,0.0,342,1,2026-03-03T04:27:27.386918Z,2026-03-03T04:27:27.386930Z,3.38,Bad,1342,2,342,Stationary,
8979,652f0590-aab5-4de1-b578-238adb54fa0e,58.76676,#O man V moves his hand.,Mechanical Repair,Stationary,"Low body/hand motion, could imply a pause or inspection.",silver,4,r002,man v moves his hand,3,yes,watchlist_verb,yes,0,0,0.0,343,1,2026-03-03T04:27:29.719954Z,2026-03-03T04:27:29.719968Z,1.392,Gold,1343,2,343,,
1884,652f0590-aab5-4de1-b578-238adb54fa0e,94.72501,#C C raises his hands.,Mechanical Repair,Stationary,Raising hands is a preparatory or idle action with minimal motion.,silver,4,r002,raises his hands,9,no,,no,0,0,0.0,344,1,2026-03-03T04:27:31.948664Z,2026-03-03T04:27:31.948681Z,1.107,Gold,1344,2,344,,
6857,652f0590-aab5-4de1-b578-238adb54fa0e,181.97633,#O man V claps.,Mechanical Repair,Stationary,Clapping is a brief action and does not indicate continuous motion or activity.,silver,4,r002,man v claps,4,no,,no,0,0,0.0,345,1,2026-03-03T04:27:36.533662Z,2026-03-03T04:27:36.533677Z,1.666,Gold,1345,2,345,,
10705,652f0590-aab5-4de1-b578-238adb54fa0e,183.49697,#O man V dances on the seat.,Mechanical Repair,Locomotion,"Body moving through space in an irregular manner, likely involving significant body acceleration.",silver,4,r002,man v dances on seat,3,no,,no,0,0,0.0,346,1,2026-03-03T04:27:40.223250Z,2026-03-03T04:27:40.223268Z,2.073,Gold,1346,2,346,,
4757,652f0590-aab5-4de1-b578-238adb54fa0e,446.56254,#O man B walks around,Mechanical Repair,Locomotion,Body moving through space.,silver,4,r002,man b walks around,5,no,,no,0,0,0.0,347,1,2026-03-03T04:27:42.616792Z,2026-03-03T04:27:42.616805Z,1.134,Gold,1347,2,347,,
1731,652f0590-aab5-4de1-b578-238adb54fa0e,565.2704133333333,#O man R walks around,Mechanical Repair,Locomotion,Body moving through space.,silver,4,r002,man r walks around,9,no,,no,0,0,0.0,348,1,2026-03-03T04:27:44.869296Z,2026-03-03T04:27:44.869309Z,1.275,Gold,1348,2,348,,
10460,652f0590-aab5-4de1-b578-238adb54fa0e,704.8923133333333,#C C looks at his friends playing basket ball,Mechanical Repair,Stationary,"Low body/hand motion, likely observing.",silver,4,r002,looks at his friends playing basket ball,3,no,,no,0,0,0.0,349,1,2026-03-03T04:27:47.794052Z,2026-03-03T04:27:50.571172Z,4.592,Bad,1349,2,349,Search,
3387,652f0590-aab5-4de1-b578-238adb54fa0e,924.4416933333332,#C C does exercise,Mechanical Repair,Stationary,"The action 'does exercise' in a mechanical repair context doesn't clearly indicate any specific motion type from the given taxonomy. Since exercise can vary widely, without more context, it is interpreted as a low-energy, stationary action.",silver,4,r002,does exercise,6,no,,no,0,0,0.0,350,1,2026-03-03T04:27:53.970178Z,2026-03-03T04:27:58.047414Z,5.447,Bad,1350,2,350,Essential Operation,
6848,652f0590-aab5-4de1-b578-238adb54fa0e,1991.9324,#O man R picks the ball,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",silver,4,r002,man r picks ball,4,no,,no,0,0,0.0,351,1,2026-03-03T04:28:01.448540Z,2026-03-03T04:28:01.448555Z,1.801,Gold,1351,2,351,,
3517,652f0590-aab5-4de1-b578-238adb54fa0e,3198.4626160000003,#C C looks at the sky,Mechanical Repair,Stationary,Looking at the sky involves minimal body movement and is a state of observation.,silver,4,r002,looks at sky,6,no,,no,0,0,0.0,352,1,2026-03-03T04:28:05.153767Z,2026-03-03T04:28:05.153782Z,2.781,Bad,1352,2,352,Search,
6870,652f0590-aab5-4de1-b578-238adb54fa0e,3290.1537600000006,#O man X jumps,Mechanical Repair,Locomotion,Jumping involves sudden body movement through space.,silver,4,r002,man x jumps,4,no,,no,0,0,0.0,353,1,2026-03-03T04:28:07.681437Z,2026-03-03T04:28:07.681459Z,1.569,Gold,1353,2,353,,
10756,652f0590-aab5-4de1-b578-238adb54fa0e,3326.2589100000005,#O man X stands,Mechanical Repair,Stationary,"Low body/hand motion, indicating a standing still position.",silver,4,r002,man x stands,3,no,,no,0,0,0.0,354,1,2026-03-03T04:28:12.983977Z,2026-03-03T04:28:20.271178Z,6.468,Bad,1354,2,354,Locomotion,
103,652f0590-aab5-4de1-b578-238adb54fa0e,3350.2933100000005,#C C moves the legs,Mechanical Repair,Locomotion,"Body movement through space, likely involves walking or moving limbs.",silver,4,r002,moves legs,39,yes,watchlist_verb,yes,0,0,0.0,355,1,2026-03-03T04:28:23.152261Z,2026-03-03T04:28:23.152273Z,1.59,Gold,1355,2,355,,
9,652f0590-aab5-4de1-b578-238adb54fa0e,3353.0268900000005,#C C exercises,Mechanical Repair,Stationary,"Exercising as described is not clear but if it means stretching or similar activities without movement through space or handling objects, it would be low energy.",silver,4,r002,exercises,112,no,,no,0,1,0.0,356,1,2026-03-03T04:28:28.881929Z,2026-03-03T04:28:28.881939Z,4.416,Bad,1356,2,356,Essential Operation,
182,652f0590-aab5-4de1-b578-238adb54fa0e,3357.1932900000006,#C C watches the basketball game,Mechanical Repair,Stationary,"Low body/hand motion, likely seated or standing still while watching.",silver,4,r002,watches basketball game,30,no,,no,0,0,0.0,357,1,2026-03-03T04:28:31.800817Z,2026-03-03T04:28:34.744772Z,4.8469999999999995,Bad,1357,2,357,Search,
1359,652f0590-aab5-4de1-b578-238adb54fa0e,3557.7469800000003,#C C touches the floor,Mechanical Repair,Stationary,"Low body/hand motion, likely inspecting or pausing.",silver,4,r002,touches floor,10,yes,watchlist_verb,yes,0,0,0.0,358,1,2026-03-03T04:28:37.888299Z,2026-03-03T04:28:37.888313Z,1.507,Gold,1358,2,358,,
6574,652f0590-aab5-4de1-b578-238adb54fa0e,3687.279540000001,#C C exercises on the field,Mechanical Repair,Locomotion,"Body moving through space, likely involves high body acceleration.",silver,4,r002,exercises on field,4,no,,no,0,0,0.0,359,1,2026-03-03T04:28:41.301655Z,2026-03-03T04:28:41.301666Z,2.698,Bad,1359,2,359,Essential Operation,
102,652f0590-aab5-4de1-b578-238adb54fa0e,3797.153943333334,#C C stares at man X,Mechanical Repair,Stationary,"Low body/hand motion, focused attention.",silver,4,r002,stares at man x,40,no,,no,1,1,1.0,360,1,2026-03-03T04:28:45.088585Z,2026-03-03T04:28:45.088602Z,2.813,Bad,1360,2,360,Search,
3997,652f0590-aab5-4de1-b578-238adb54fa0e,3816.155153333334,#C C stares at man Y,Mechanical Repair,Stationary,"Low body/hand motion, visual focus.",silver,4,r002,stares at man y,6,no,,no,0,0,0.0,361,1,2026-03-03T04:28:49.330978Z,2026-03-03T04:28:49.330995Z,3.258,Bad,1361,2,361,Search,
6401,652f0590-aab5-4de1-b578-238adb54fa0e,3868.456523333334,#C C dialogues with man Z,Mechanical Repair,Stationary,"Low body/hand motion, likely involves speaking.",silver,4,r002,dialogues with man z,4,no,,no,0,0,0.0,362,1,2026-03-03T04:28:51.982332Z,2026-03-03T04:28:51.982350Z,1.65,Gold,1362,2,362,,
10752,652f0590-aab5-4de1-b578-238adb54fa0e,4044.329193333334,#O man X scratches head,Mechanical Repair,Stationary,"Low body/hand motion, indicative of thinking or pausing.",silver,4,r002,man x scratches head,3,no,,no,0,0,0.0,363,1,2026-03-03T04:28:56.236710Z,2026-03-03T04:28:56.236729Z,3.154,Gold,1363,2,363,,
6784,652f0590-aab5-4de1-b578-238adb54fa0e,4073.758073333334,#O man B gesture converses,Mechanical Repair,Stationary,"Low body/hand motion, indicative of conversation.",silver,4,r002,man b gesture converses,4,no,,no,0,0,0.0,364,1,2026-03-03T04:29:05.914775Z,2026-03-03T04:29:05.914789Z,3.92,Gold,1364,2,364,,
6827,652f0590-aab5-4de1-b578-238adb54fa0e,4204.571603333334,#O man A gesture converses,Mechanical Repair,Stationary,"Low body/hand motion, likely involves speaking or gesturing.",silver,4,r002,man gesture converses,4,no,,no,0,0,0.0,365,1,2026-03-03T04:29:08.573168Z,2026-03-03T04:29:08.573183Z,1.203,Gold,1365,2,365,,
