action,annotation_id,annotator,batch,corrected_action,created_at,id,lead_time,narration_text,reasoning,round,scenario,status,status_main,status_secondary,timestamp_sec,updated_at,video_uid
Object Transfer,,,2,,,1128619,,#C C puts knife on the table.,Logistics/Setup step involving the placement of an object.,r001,Cooking,silver,,,896.4996386458333,,5baf4e1b-582a-4fbc-9391-3e794057c759
Locomotion,,,2,,,1128620,,#C C walks in the kuchen.,"Movement through space, involves body acceleration.",r001,Cooking,silver,,,964.0574586458332,,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,,,2,,,1128621,,#C C scoops ingredient.,Core task involving high hand activity.,r001,Cooking,silver,,,1009.2883386458334,,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,,,2,,,1128622,,#O person Q spreads greens on the foil paper.,Core task involving manual dexterity and hand movements.,r001,Cooking,silver,,,1049.4190086458334,,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,,,2,,,1128623,,#O person Q puts spatula on the table.,Logistics step involving placing an object.,r001,Cooking,silver,,,1055.8875286458333,,5baf4e1b-582a-4fbc-9391-3e794057c759
Search,,,2,,,1128624,,#C C operates a wrist watch,Head and hand movement focused on checking the time.,r001,Cooking,silver,,,1112.0090333884114,,5baf4e1b-582a-4fbc-9391-3e794057c759
Stationary,,,2,,,1128625,,#C C places hand on a cooker,Placing hand on a cooker indicates a pause or waiting period.,r001,Cooking,silver,,,1155.4614433884117,,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,,,2,,,1128626,,#C C stirs #unsure,Core task involving high hand activity.,r001,Cooking,silver,,,1200.7644633884115,,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,,,2,,,1128627,,#C C turns knob on a cooker,"Core task involving manual adjustment, high hand activity.",r001,Cooking,silver,,,1306.9228033884117,,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,,,2,,,1128628,,#C C turns off faucet,"Core task involving manipulation, high hand activity.",r001,Cooking,silver,,,1320.2393833884114,,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,,,2,,,1128629,,#C C drops spoon,"[CtxFixed] The action of dropping the spoon is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",r001,Cooking,silver,,,1325.9464933884117,,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,,,2,,,1128630,,#C C takes whisk,Logistics/Setup step (pick up an object).,r001,Cooking,silver,,,1334.344773388411,,5baf4e1b-582a-4fbc-9391-3e794057c759
Essential Operation,,,2,,,1128631,,#C C pours #unsure in a tin,Core task involving manual operation with the hands.,r001,Cooking,silver,,,1358.9771133884117,,5baf4e1b-582a-4fbc-9391-3e794057c759
Object Transfer,,,2,,,1128632,,#C C places the plastic container on the floor,Logistics step involving placing an object.,r001,Mechanical Repair,silver,,,79.4580886,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128633,,#C C puts the piece of paper in the drawer,Logistics/Setup step involving picking up and placing an object.,r001,Mechanical Repair,silver,,,115.1855686,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128634,,#C C picks a birthday card in the drawer,"Logistics/Setup step, picking up an object.",r001,Mechanical Repair,silver,,,123.8250286,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128635,,#C C organizes the drawer,Logistics/Setup step involving organizing items in a drawer.,r001,Mechanical Repair,silver,,,126.2000486,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128636,,#C C picks up a packet of battery cells,Logistics step involving picking up an object.,r001,Mechanical Repair,silver,,,278.15482860000003,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128637,,#C C connects a power bank to the charger,"The action involves connecting a power bank to a charger, which is a logistics step.",r001,Mechanical Repair,silver,,,414.19619870273175,,5f2be256-1298-4876-a310-cc9c7e80774a
Stationary,,,2,,,1128638,,#C C holds goggles,"Low body/hand motion, holding an object without movement.",r001,Mechanical Repair,silver,,,454.1119087027317,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128639,,#C C picks another paper,Logistics step involving picking up an object.,r001,Mechanical Repair,silver,,,455.60593870273175,,5f2be256-1298-4876-a310-cc9c7e80774a
Stationary,,,2,,,1128640,,#C C holds papers,"Low body/hand motion, holding papers is a static action.",r001,Mechanical Repair,silver,,,457.9770287027318,,5f2be256-1298-4876-a310-cc9c7e80774a
Essential Operation,,,2,,,1128641,,#C C rotates a cable round his hands,Core manual task involving high hand activity.,r001,Mechanical Repair,silver,,,530.1069787027318,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128642,,#C C pulls a cable,Logistics action involving the manipulation of an object.,r001,Mechanical Repair,silver,,,692.4625421677084,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128643,,#C C passes a box to the right hand,"The action involves passing an object, which is a logistics step.",r001,Mechanical Repair,silver,,,876.1830353925853,,5f2be256-1298-4876-a310-cc9c7e80774a
Stationary,,,2,,,1128644,,#C C folds a paper,"Folding paper is a manual task but is not typically associated with locomotion, object transfer, search, or error/correction. It does not involve high body or hand acceleration typical of essential operations.",r001,Mechanical Repair,silver,,,891.7694753925853,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128645,,#C C picks a cable,Logistics step of picking up an object.,r001,Mechanical Repair,silver,,,929.4126153925852,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128646,,#C C drops a cable in the drawer,"The action involves placing an object (cable) into a drawer, which is a logistics step.",r001,Mechanical Repair,silver,,,950.2442553925852,,5f2be256-1298-4876-a310-cc9c7e80774a
Stationary,,,2,,,1128647,,#C C touches a camera,"Low body/hand motion, likely involves fine motor skills or inspection.",r001,Mechanical Repair,silver,,,1202.3340413701824,,5f2be256-1298-4876-a310-cc9c7e80774a
Object Transfer,,,2,,,1128648,,#C C opens the container,Logistics/Setup step (opening an object).,r001,Cooking,silver,,,30.8342186,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Essential Operation,,,2,,,1128649,,#C C prepares food,"Core task, high hand activity.",r001,Cooking,silver,,,45.6981986,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Essential Operation,,,2,,,1128650,,#C C adds spice in the food,"Core task, high hand activity.",r001,Cooking,silver,,,148.1776986,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,,,2,,,1128651,,#C C puts the food item in a bowl,"Logistics step, moving an object from one place to another.",r001,Cooking,silver,,,160.9540386,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,,,2,,,1128652,,#C C throws trash in the bin,Logistics step involving moving an object (trash) to a destination (bin).,r001,Cooking,silver,,,408.49858860000006,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,,,2,,,1128653,,#C C puts knife on the countertop,"Logistics/Setup step, involves placing an object.",r001,Cooking,silver,,,501.3413386,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,,,2,,,1128654,,#C C throws waste in trash can,Logistics action involving picking up and disposing of waste.,r001,Cooking,silver,,,517.5643286000001,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,,,2,,,1128655,,#C C sorts cloths from the washing machine,"Logistics/Sorting step, involves picking up and putting down objects.",r001,Cooking,silver,,,625.9270252666668,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Stationary,,,2,,,1128656,,#C C interacts with woman X,"Low body/hand motion, likely involves speaking or gesturing.",r001,Cooking,silver,,,699.1518752666667,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,,,2,,,1128657,,#C C hands over the basin to woman X,Logistics step involving passing an object.,r001,Cooking,silver,,,703.2028452666667,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Locomotion,,,2,,,1128658,,#C C carries the baby,Body moving through space while carrying an additional load.,r001,Cooking,silver,,,828.0839752666667,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Stationary,,,2,,,1128659,,#C C does the hand gesture,"Low body/hand motion, likely involves minimal movement.",r001,Cooking,silver,,,1054.0720252666667,,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Stationary,4568.0,9.0,2,,2026-02-23T16:41:06.341953Z,1128660,10.111,#C C shows man X the phone content,"Low body/hand motion, likely involves showing content which is a static action.",r001,Cooking,silver,Gold,,1073.6388219333337,2026-02-23T16:41:06.341974Z,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,4570.0,9.0,2,Essential Operation,2026-02-23T16:41:37.812695Z,1128661,28.691,#O man X serves the beverage,Logistics step involving picking up and serving the beverage.,r001,Cooking,silver,Gold,,1472.0900219333334,2026-02-23T16:41:37.812734Z,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,4571.0,9.0,2,,2026-02-23T16:41:44.659956Z,1128662,5.167,#C C closes the door,"Closing an object (door), involves a short burst of hand activity.",r001,Cooking,silver,Gold,,1774.492830954663,2026-02-23T16:41:44.659969Z,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Locomotion,4572.0,9.0,2,,2026-02-23T16:41:51.454060Z,1128663,5.145,#O man Y walks,"Movement through space, indicative of walking.",r001,Cooking,silver,Gold,,1948.950680954663,2026-02-23T16:41:51.454073Z,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,4573.0,9.0,2,,2026-02-23T16:41:58.407230Z,1128664,5.671,#C C puts bowl down,Logistics/Setup step.,r001,Cooking,silver,Gold,,1956.338460954663,2026-02-23T16:41:58.407244Z,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,4574.0,9.0,2,,2026-02-23T16:42:04.755716Z,1128665,4.956,#C C moves bowl,Logistics of moving an object (bowl).,r001,Cooking,silver,Gold,,1972.388540954663,2026-02-23T16:42:04.755731Z,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Stationary,4575.0,9.0,2,,2026-02-23T16:42:16.196852Z,1128666,6.634,#C C shakes dish,"Low body/hand motion, shaking is a small movement.",r001,Cooking,silver,Gold,,2022.321280954663,2026-02-23T16:42:16.196886Z,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Locomotion,4576.0,9.0,2,,2026-02-23T16:42:22.845913Z,1128667,4.919,#O boy S walks,"Movement through space, indicative of walking.",r001,Cooking,silver,Gold,,2167.9154809546635,2026-02-23T16:42:22.845927Z,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,4577.0,9.0,2,,2026-02-23T16:42:30.411837Z,1128668,5.905,#C C puts dish down,"Logistics/Setup step, involves moving an object to a stationary position.",r001,Cooking,silver,Gold,,2182.6837786,2026-02-23T16:42:30.411871Z,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Stationary,4578.0,9.0,2,,2026-02-23T16:42:37.151484Z,1128669,5.114,#O Boy S moves hands,"Low body/hand motion, likely idle or talking.",r001,Cooking,silver,Gold,,2213.9900386000004,2026-02-23T16:42:37.151499Z,615c5cd1-1dab-4667-94ce-30bfe52e7cd4
Object Transfer,4579.0,9.0,2,,2026-02-23T16:42:45.964495Z,1128670,7.12,#C C dips the brush into a paint container.,Logistics step involving picking up or putting down an object.,r001,Mechanical Repair,silver,Gold,,110.3360696,2026-02-23T16:42:45.964509Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,4580.0,9.0,2,,2026-02-23T16:42:53.390861Z,1128671,5.722,#C C paints the balcony rail.,Core manual task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,227.8348496,2026-02-23T16:42:53.390894Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Object Transfer,4581.0,9.0,2,,2026-02-23T16:43:01.513143Z,1128672,6.866,#C C drops the paint brush on a paint container.,"[CtxFixed] The action of dropping the paint brush onto a paint container appears to be a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",r001,Mechanical Repair,silver,Gold,,283.52687960000003,2026-02-23T16:43:01.513157Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,4582.0,9.0,2,,2026-02-23T16:43:10.112942Z,1128673,6.917,#C C paints the wooden balcony rail with the paint brush in her right hand,"Core task involving manual operation with a paint brush, high hand activity.",r001,Mechanical Repair,silver,Gold,,378.2661409546634,2026-02-23T16:43:10.112977Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Object Transfer,4583.0,9.0,2,,2026-02-23T16:43:29.945693Z,1128674,15.078,#C C dips the paint brush in her right hand into the paint container,"The action involves picking up the paint brush and dipping it into the container, which is a logistics step.",r001,Mechanical Repair,silver,Gold,,461.8637009546634,2026-02-23T16:43:29.945721Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Stationary,4584.0,9.0,2,,2026-02-23T16:43:49.296533Z,1128675,15.207,#C C adjusts the white polythene sheet with her left hand,"Adjusting a sheet likely involves fine, subtle movements rather than high energy or jerky motions.",r001,Mechanical Repair,silver,Gold,,770.6019709546634,2026-02-23T16:43:49.296547Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,4585.0,9.0,2,,2026-02-23T16:43:58.548614Z,1128676,6.231,#C C dips the paint brush in her right hand into a paint container,Core task involving manual activity with the hand.,r001,Mechanical Repair,silver,Gold,,830.6935709546634,2026-02-23T16:43:58.548648Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Object Transfer,4586.0,9.0,2,,2026-02-23T16:44:07.805653Z,1128677,7.363,#C C passes the paint brush to her left hand,The action involves transferring an object (the paint brush) from one hand to another.,r001,Mechanical Repair,silver,Gold,,896.7019709546634,2026-02-23T16:44:07.805686Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,4587.0,9.0,2,,2026-02-23T16:44:14.929226Z,1128678,5.555,#C C cleans the floor with her left hand,Core task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,1058.1745709546633,2026-02-23T16:44:14.929260Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Stationary,4588.0,9.0,2,,2026-02-23T16:44:25.526937Z,1128679,9.189,#C C rubs her fingers together,"Low body/hand motion, likely inspecting hands or materials.",r001,Mechanical Repair,silver,Gold,,1061.5237959546632,2026-02-23T16:44:25.526950Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Object Transfer,4589.0,9.0,2,,2026-02-23T16:44:33.362530Z,1128680,6.36,#C C drops the paint container on the white polythene sheet,"[CtxFixed] The action of dropping the paint container onto the white polythene sheet is a deliberate placement, which fits the criteria for 'Object Transfer'.",r001,Mechanical Repair,silver,Gold,,1560.7195509546632,2026-02-23T16:44:33.362563Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Object Transfer,4590.0,9.0,2,,2026-02-23T16:44:42.253623Z,1128681,6.907,#C C passes the paint brush to her right hand,Logistics step involving the transfer of the paint brush.,r001,Mechanical Repair,silver,Gold,,1574.2325609546633,2026-02-23T16:44:42.253637Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,4591.0,9.0,2,,2026-02-23T16:44:57.891232Z,1128682,11.157,#C C dips the paint brush in the paint.,Core task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,1674.6813909546634,2026-02-23T16:44:57.891263Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,4592.0,9.0,2,,2026-02-23T16:45:06.373946Z,1128683,6.703,#C C brushes the paint brush against the mouth of the can of paint.,Core manual task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,1675.7321709546632,2026-02-23T16:45:06.373978Z,62117f20-5e86-480d-b0c5-277f9ebc3615
Essential Operation,4593.0,9.0,2,,2026-02-23T16:45:13.714462Z,1128684,5.837,#C C adjusts the camera,Core manual task involving fine motor skills and hand adjustments.,r001,Mechanical Repair,silver,Gold,,14.6475,2026-02-23T16:45:13.714496Z,63961b5a-3d09-439a-abff-1bd3456b25e0
Locomotion,4594.0,9.0,2,,2026-02-23T16:45:21.711176Z,1128685,6.124,#C C rides a bicycle on the road,"Body moving through space, indicative of movement and high body acceleration.",r001,Mechanical Repair,silver,Gold,,55.20147,2026-02-23T16:45:21.711192Z,63961b5a-3d09-439a-abff-1bd3456b25e0
Search,4595.0,9.0,2,,2026-02-23T16:45:29.342301Z,1128686,4.574,#C C looks at the plants,"Head movement (visual search), hands mostly still.",r001,Walking Outdoors,silver,Gold,,405.35006,2026-02-23T16:45:29.342333Z,6542887a-5ea3-41b4-b281-3f2b30ebb766
Locomotion,4596.0,9.0,2,Object Transfer,2026-02-23T16:45:45.927529Z,1128687,15.233,#C C throws waste on the waste container,Body movement involved in the action of throwing waste.,r001,Cleaning,silver,Bad,,79.3913286,2026-02-23T16:45:45.927543Z,66600529-b776-4b03-9e58-53d4950bbf0b
Object Transfer,4597.0,9.0,2,,2026-02-23T16:46:17.267812Z,1128688,15.669,#C C throws waste in the waste container,Logistics step involving the movement of an object.,r001,Cleaning,silver,Gold,,112.7050586,2026-02-23T16:46:17.267825Z,66600529-b776-4b03-9e58-53d4950bbf0b
Stationary,4598.0,9.0,2,Object Transfer,2026-02-23T16:47:12.016402Z,1128689,14.356,#C C closes the laundry machine,Low energy action with minimal body movement.,r001,Cleaning,silver,Bad,,30.967488600000003,2026-02-23T16:47:12.016419Z,67dca1fe-bfbf-4bd2-ba24-427e35722cb0
Essential Operation,,,2,,,1128690,,#C C swings the right hand,Core task involving high hand activity.,r001,Playing Instrument,silver,,,1.6373386,,6b0e9740-14ac-45aa-993c-574bc25a4585
Essential Operation,,,2,,,1128691,,#C C swings the left hand,"High hand activity, likely playing the instrument.",r001,Playing Instrument,silver,,,323.56814860000003,,6b0e9740-14ac-45aa-993c-574bc25a4585
Object Transfer,,,2,,,1128692,,#C C pulls the chair with the left hand,Logistics step involving moving an object (chair).,r001,Playing Instrument,silver,,,588.6432993320908,,6b0e9740-14ac-45aa-993c-574bc25a4585
Stationary,,,2,,,1128693,,#C C sits on the chair,"Low body/hand motion, sitting down.",r001,Playing Instrument,silver,,,588.8451593320908,,6b0e9740-14ac-45aa-993c-574bc25a4585
