batch,video_uid,timestamp_sec,narration_text,scenario,action,reasoning
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1011.91003,#C C drops a mortar on the countertop,Walking Outdoors,Object Transfer,Refined via regex fallback
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1014.91633,#C C picks a pestle,Walking Outdoors,Object Transfer,"The action involves picking up an object, which is a logistics step."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1015.61922,#C C puts a pestle in the mortar,Walking Outdoors,Object Transfer,"The action involves placing an object into another, which is a logistics step."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1017.10671,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1021.6016,#C C turns right,Walking Outdoors,Locomotion,Turning while moving through space.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1028.25627,#C C open the door,Walking Outdoors,Object Transfer,"The action involves opening a door, which is a logistics step."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1030.76775,#C C picks a mortar,Walking Outdoors,Object Transfer,"Logistics step, picking up an object."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1031.98533,#C C picks pestle,Walking Outdoors,Object Transfer,Logistics step of picking up an object.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1035.59677,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1049.56428,#C C puts pestle in a mortar,Walking Outdoors,Object Transfer,Logistics step of placing an object.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1053.79587,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1057.3966,#C C turns right,Walking Outdoors,Locomotion,Turning while walking involves body movement through space.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1058.99673,#C C touches #unsure,Walking Outdoors,Stationary,"Low body/hand motion, possibly indicating a pause or interaction."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1062.26185,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1064.51891,#C C drops a paper on the countertop,Walking Outdoors,Object Transfer,"The action involves placing an object (paper) on a surface, which is a logistics step."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1067.94071,#C C pushes a mortar,Walking Outdoors,Locomotion,"Body moving through space, likely involves walking while pushing the mortar."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1069.58009,#C C holds a paper,Walking Outdoors,Stationary,Holding a paper involves low body and hand motion.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1071.98525,#C C pushes a mortar,Walking Outdoors,Locomotion,"Body moving through space, likely involves walking with an object."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1073.58444,#C C touches a mortar,Walking Outdoors,Stationary,The action of touching a mortar is a brief interaction and does not involve significant movement.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1074.9819,#C C holds a mortar,Walking Outdoors,Stationary,Holding an object with hands while likely standing or in a stationary position.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1076.0851,#C C picks mortar,Walking Outdoors,Essential Operation,Core task involving manual operation with high hand activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1077.34931,#C C drops a mortar on the paper,Walking Outdoors,Object Transfer,"[CtxFixed] The action of dropping the mortar onto the paper is a deliberate placement, which fits the criteria for 'Object Transfer'."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1078.30926,#C C picks mortar,Walking Outdoors,Essential Operation,Core task involving manual activity with hands.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1079.46913,#C C drops a mortar on the paper,Walking Outdoors,Object Transfer,"[CtxFixed] The action of dropping the mortar onto the paper can be interpreted as a deliberate placement of the mortar on a surface, which aligns with the 'Object Transfer' category."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1080.276,#C C picks mortar,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1081.25885,#C C drops mortar on the paper,Walking Outdoors,Object Transfer,"[CtxFixed] The action of dropping the mortar onto the paper can be interpreted as a deliberate placement, even if it seems to be an error. Therefore, it is classified as 'Object Transfer'."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1089.48267,#C C holds sellotape,Walking Outdoors,Stationary,"Holding an object is a low-energy, stationary activity."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1091.97091,#C C cuts sellotape,Walking Outdoors,Essential Operation,"Core manual task (cutting), high hand activity."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1095.00685,#C C sticks sellotape on a mortar,Walking Outdoors,Essential Operation,"Core manual task involving hands, likely with high hand acceleration."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1098.44708,#C C holds sellotape,Walking Outdoors,Stationary,"The action involves holding an object, which is a low-energy, stationary activity."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1105.23852,#C C pulls sellotape,Walking Outdoors,Essential Operation,"Core manual task (pulling sellotape), high hand activity."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1109.32621,#C C sticks sellotape on the on mortar,Walking Outdoors,Essential Operation,"[CtxFixed] The current action involves placing the sellotape onto the mortar, which is a continuation of the previous essential operation actions. This action is deliberate and part of a sequence of essential operations."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1116.47301,#C C holds sellotape,Walking Outdoors,Stationary,"The action of holding sellotape indicates a low energy, stationary activity."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1121.04818,#C C pulls sellotape,Walking Outdoors,Essential Operation,"Core manual task (pulling sellotape), high hand activity."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1123.68886,#C C cuts sellotape,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1125.28927,#C C drops sellotape on the table,Walking Outdoors,Object Transfer,Refined via regex fallback
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1126.05025,#C C turns a mortar,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1128.03751,#C C sticks sellotape on a mortar,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1135.0302,#C C picks sellotape,Walking Outdoors,Object Transfer,Logistics step of picking up an item.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1141.02867,#C C pulls a sellotape,Walking Outdoors,Essential Operation,"Core manual task, high hand activity."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1149.39608,#C C cuts sellotape,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1153.87035,#C C holds sellotape,Walking Outdoors,Stationary,Holding an object with hands while likely standing or paused during locomotion.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1157.59683,#C C holds a mortar,Walking Outdoors,Stationary,Holding an object with hands while likely standing or walking slowly with minimal hand motion.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1158.96922,#C C sticks sellotape on a mortar,Walking Outdoors,Essential Operation,Core task involving high hand activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1161.05917,#C C holds sellotape,Walking Outdoors,Stationary,"Holding sellotape is a low-energy, static action."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1164.19178,#C C puts sellotape in the pocket,Walking Outdoors,Object Transfer,"Putting an item in a pocket, involves logistics."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1167.97576,#C C holds a mortar,Walking Outdoors,Stationary,Holding an object with minimal movement.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1171.35889,#C C writes #unsure on the sellotape,Walking Outdoors,Stationary,"The action involves writing, which is a low-energy, stationary activity."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1176.1415,#C C drops mortar on the table,Walking Outdoors,Object Transfer,Refined via regex fallback
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1177.71636,#C C picks mortar,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1179.37172,#C C writes #unsure on the sellotape,Walking Outdoors,Stationary,Writing involves minimal body movement and is a stationary activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1184.66179,#C C drops mortar on the table,Walking Outdoors,Object Transfer,Refined via regex fallback
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1186.7732,#C C picks mortar,Walking Outdoors,Essential Operation,"Core manual task involving hands, likely for mixing or applying mortar."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1188.46153,#C C writes #unsure on the sellotape,Walking Outdoors,Stationary,"The action of writing is a low-energy, stationary task."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1196.64414,#C C drops mortar on the table,Walking Outdoors,Object Transfer,Refined via regex fallback
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1199.16341,#C C walks around the building,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1204.79688,#C C touches the seedlings,Walking Outdoors,Stationary,"The action involves a brief interaction with an object, suggesting low body and hand motion overall."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1211.34026,#C C holds a trolley,Walking Outdoors,Locomotion,Body moving through space while holding an object.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1215.43689,#C C picks the phone,Walking Outdoors,Object Transfer,Logistics action of picking up an object.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1217.19322,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1221.05543,#C C operates the phone,Walking Outdoors,Stationary,Operating a phone typically involves minimal body movement and is a stationary activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1244.99328,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1247.7818,#C C operates the phone,Walking Outdoors,Stationary,"Operating the phone is a low-energy activity, typically involving the hands and head but without significant body movement."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1253.09617,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking which involves high body acceleration."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1257.3985,#C C operates the phone,Walking Outdoors,Stationary,Operating a phone typically involves minimal body movement and is usually performed while standing or sitting.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1281.46888,#C C looks around,Walking Outdoors,Search,"Head movement (visual search), hands mostly still."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1291.84007,#C C touches #unsure,Walking Outdoors,Stationary,"Low body/hand motion, possibly an interaction or pause."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1297.48809,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1303.65662,#C C throws trash in a bin,Walking Outdoors,Object Transfer,"The action involves picking up and disposing of an object, which is a logistics step."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1305.20152,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1311.08053,#C C turns around,Walking Outdoors,Locomotion,Turning around while moving involves body rotation and movement through space.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1314.83829,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1320.53886,#C C opens the cabinet,Walking Outdoors,Object Transfer,"The action involves opening a cabinet, which is a logistics step involving picking up or putting down an object."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1323.47104,#C C picks a measuring jar,Walking Outdoors,Object Transfer,Logistics step of picking up an object.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1326.24006,#C C closes the cabinet,Walking Outdoors,Object Transfer,"Logistics action (closing a cabinet), short burst of hand activity."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1327.22511,#C C drops the jug on the countertop,Walking Outdoors,Object Transfer,Refined via regex fallback
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1328.51515,#C C opens a tap,Walking Outdoors,Essential Operation,"Core task involving manual operation of a tap, high hand activity."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1331.60819,#C C walks around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, high body acceleration."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1340.5396,#C C opens a cabinet,Walking Outdoors,Object Transfer,Logistics/Setup step (opening a cabinet).
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1343.06817,#C C walks around the the building,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1344.65951,#C C shakes a bottle,Walking Outdoors,Essential Operation,Core manual task involving hand activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1355.78162,#C C picks a dish,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1356.76652,#C C places a dish on the weighing machine,Walking Outdoors,Object Transfer,Logistics step involving placing an object.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1359.25425,#C C puts on the weighing machine,Walking Outdoors,Stationary,"The action involves a static interaction with the weighing machine, indicating low body and hand motion."
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1361.64621,#C C shakes the bottle,Walking Outdoors,Essential Operation,Core task involving high hand activity.
0,7c420d19-88b4-4092-bef1-a9bb99bbe308,1363.89604,#C C pours #unsure on the dish,Walking Outdoors,Essential Operation,Core manual task involving hand activity.
