video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,status
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1406.2809233333332,#O Lady A gestures with the right hand,Walking Outdoors,Stationary,Gesturing with the hand while walking is not consistent with high body acceleration typical of locomotion. The action is more consistent with a stationary activity where the body remains mostly still.,12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1421.8634133333337,#O Man B takes the items out of the basket,Walking Outdoors,Object Transfer,Logistics step of picking up and putting down items.,12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1442.0061033333334,#C C interacts with Cashier F,Walking Outdoors,Essential Operation,"Interacting with a cashier typically involves speaking and possibly handing over items, which are low-energy activities.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1444.238473333333,#O Cashier F rips off the receipt from the machine,Walking Outdoors,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1478.2840933333332,#C C looks at the food stuff items,Walking Outdoors,Search,"Head movement (visual search), hands mostly still.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1504.4092833333334,#O Man H looks at items with Man J,Walking Outdoors,Search,"Visual search or monitoring (looking at items), hands mostly still.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1527.1039133333334,#O Cashier G closes the container with the lid,Walking Outdoors,Object Transfer,"The action involves closing a container, which is a logistics step involving picking up and putting down objects.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1534.9312433333334,#O Cashier G scoops the olives,Walking Outdoors,Essential Operation,"Core task involving hand activity, scooping.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1538.2551533333333,#O Cashier G puts the container on the weighing scale,Walking Outdoors,Object Transfer,"The action involves placing an object on a scale, which is a logistics step.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1631.7963626666665,#C C looks at the cheese,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1644.3084166666667,#C C drops the cheese slices in the trolley,Walking Outdoors,Object Transfer,"[CtxFixed] The current action involves C deliberately placing the cheese slices into the trolley, which fits the criteria for an Object Transfer action.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1687.2631266666667,#O Cashier B gives C the container,Walking Outdoors,Object Transfer,"The action involves giving an object (container) to another person, which is a logistics step.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1690.8851366666668,#C C looks at the bacon slices,Walking Outdoors,Search,"Head movement (visual inspection), hands mostly still.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1693.4069566666667,#C C puts the bacon slices in the trolley,Walking Outdoors,Object Transfer,"Logistics step of placing items, short bursts of hand activity.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1811.2964266666668,#C C takes another full cream container from the shelf,Walking Outdoors,Object Transfer,"The action involves picking up and transferring an object, which is a logistics step.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,1839.2198866666668,#C C moves up,Walking Outdoors,Locomotion,"Body moving through space, likely indicates upward movement such as climbing or walking up an incline.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2013.1073066666668,#C C looks at the ground beef,Walking Outdoors,Search,"Head movement (looking), passive hands.",9,r002,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2126.780756,#C C takes the spice container from the shelf,Walking Outdoors,Object Transfer,"Logistics/Setup step, picking up an object.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2145.157016,#C C shakes the spice container,Walking Outdoors,Essential Operation,Core task involving high hand activity.,12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2269.85408,#C C takes the beef from the trolley,Walking Outdoors,Object Transfer,"The action involves picking up an object from the trolley, which is a logistics step.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2271.50255,#C C puts the beef on the counter,Walking Outdoors,Object Transfer,Logistics step involving placing an object.,12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2274.28578,#O Cashier A takes the cheese slices,Walking Outdoors,Essential Operation,"The action involves taking an item, which is a core manual task.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2279.55392,#C C puts the containers on the counter,Walking Outdoors,Object Transfer,Logistics step involving placing objects.,12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2304.5513,#C C packs the items in the bag,Walking Outdoors,Object Transfer,"Logistics step of packing items, involves short bursts of hand activity.",9,r002,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2358.50255,#C C shows Cashier A his phone,Walking Outdoors,Essential Operation,"Low body/hand motion, showing something to someone.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2393.40061,#C C puts the paper bags in the trolley,Walking Outdoors,Object Transfer,Logistics step involving putting objects in a container.,12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2394.21624,#O Cashier A give C the receipts,Walking Outdoors,Object Transfer,"The action involves giving receipts, which is a static interaction rather than movement through space.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2425.78752,#C C runs on the road,Walking Outdoors,Locomotion,Body moving through space at a high speed.,12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2453.29639,#C C sits on the bus seat,Walking Outdoors,Stationary,"Low body/hand motion, sitting indicates idle state.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2481.65724,#O Driver A holds the phone,Walking Outdoors,Stationary,"The action describes holding a phone, which is a low-energy, stationary activity.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2497.85944,#O Driver A gestures with the left hand,Walking Outdoors,Stationary,"The action involves a gesture which is typically a low energy, stationary activity.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2587.67273,#O Driver A gestures with the right hand,Walking Outdoors,Stationary,"The action involves a gesture with the hand while presumably standing or sitting, indicating low body and hand motion.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2649.42127,#C C moves the left hand,Walking Outdoors,Stationary,"Movement through space, likely walking which involves whole body motion.",12,r001,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2678.252504666667,#O Driver B drives the bus,Walking Outdoors,Locomotion,"Body moving through space, indicative of driving which involves locomotion.",9,r002,Gold
05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657,2679.774844666667,#O Driver B swipes on the phone,Walking Outdoors,Essential Operation,"The action involves a stationary hand movement (swiping on a phone) while the body may be in motion, but the hand motion itself is low energy and brief.",12,r001,Gold
05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38,86.8072996,#C C swings #unsure on the stick,Playing Instrument,Task Operation,Core task involving high hand activity.,1,r002,Gold
05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38,178.7188396,#C C moves thread ball,Playing Instrument,Task Operation,"Core task involving manual activity, likely related to tuning or adjusting the instrument.",1,r002,Gold
05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38,196.7838196,#C C presses on the remote,Playing Instrument,Stationary,"Low body/hand motion, likely pressing a button with minimal movement.",8,r001,Gold
05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38,212.0255396,#C C inserts hook in the textile,Playing Instrument,Object Transfer,Logistics step of inserting an object into place.,8,r001,Gold
05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38,233.6464096,#C C moves textile threads,Playing Instrument,Object Transfer,Moving textile threads likely involves fine manipulation and minimal body movement.,8,r001,Gold
05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38,313.6632509546634,#C C crochets the textile,Playing Instrument,Task Operation,"Core manual task involving hands, high hand activity.",1,r002,Gold
05d231ed-7457-441f-b8ff-1393576989bc,6.3193386,#C C exercises with gym weights,Desk Work,Essential Operation,Core manual task involving physical activity with weights.,6,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,331.9229892852933,#C C picks the hedge shear,Gardening,Object Transfer,Logistics step of picking up an object.,1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,364.1442392852933,#C C walks on the garden,Gardening,Locomotion,"Movement through space, indicative of walking.",1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,397.5051992852933,#C C moves on the garden,Gardening,Locomotion,"Body moving through space, likely walking or moving around in the garden.",1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,400.2518692852933,#C C trims the hedge wall,Gardening,Essential Operation,Core task involving high hand activity with tools.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,481.8675892852933,#C C plucks the hedge wall,Gardening,Essential Operation,Body moving through space while performing a task that involves movement and likely physical engagement with the hedge.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,603.456637613672,#C C holds the rake,Gardening,Stationary,"Low body/hand motion, holding an object without moving.",1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,657.625287613672,#C C holds the pruning shear with both hands,Gardening,Stationary,"Low body/hand motion, holding an object.",1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,670.290317613672,#C C holds the branches,Gardening,Stationary,The action of holding branches indicates a static posture with minimal movement.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,708.3590476136719,#C C holds the cutter,Gardening,Stationary,The action describes holding an object without movement.,1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,821.8935782616542,#C C trims the hedge,Gardening,Essential Operation,Core task involving repetitive hand movements.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,833.2034582616541,#C C plucks the bush,Gardening,Essential Operation,Core manual task involving high hand activity.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,926.4683682616542,#C C picks the rake,Gardening,Object Transfer,"Logistics step, picking up an object.",1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,960.9595882616542,#C C throws the hedge shear on the ground,Gardening,Object Transfer,"[CtxFixed] The action of throwing the hedge shear on the ground is a deliberate placement of the object onto the ground, which fits the criteria for Object Transfer.",1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,1093.6335171449218,#C C cuts the bush with the shear,Gardening,Task Operation,Core task involving high hand activity.,1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,1511.847827247718,#C C prunes,Gardening,Task Operation,Core task involving high hand activity.,1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,1531.346307247718,#C C drops the secateurs,Gardening,Object Transfer,"[CtxFixed] The action of dropping the secateurs indicates a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,1533.222427247718,#C C picks the hedge shears,Gardening,Object Transfer,"The action involves picking up an object, which is a logistics step.",1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,1623.896657247718,#C C removes branches,Gardening,Essential Operation,Core manual task involving high hand activity.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,1640.3894971449215,#C C prunes with hedge shears,Gardening,Essential Operation,Core task involving high hand activity.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,1933.4913468066525,#C C prunes the shrub,Gardening,Essential Operation,Core task involving high hand activity.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,1984.0715768066525,#C C picks another hedge shear,Gardening,Object Transfer,Logistics action of picking up an object.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,2020.4160268066523,#C C places down the hedge shear,Gardening,Object Transfer,Logistics step of placing down an object.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,2181.888496158594,#C C stares at the shrub,Gardening,Stationary,"Low body/hand motion, visual focus without movement.",1,r002,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,2212.174626158594,#C C places hedge shear on the shrub,Gardening,Object Transfer,Logistics of placing an object on a surface.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,2247.7658061585944,#C C removes the grass with the hand,Gardening,Essential Operation,Core manual task involving high hand activity.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,2279.918716158594,#C C removes the pieces of shrub,Gardening,Essential Operation,Core task involving high hand activity.,1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,2315.581016158594,#C C cuts the grass with a hedge shear,Gardening,Essential Operation,"Core task involving repetitive cutting motion, high hand activity.",1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,2376.4589961585943,#C C leans the the rake on the shrub,Gardening,Object Transfer,"The action involves placing the rake, which is a low-energy, static interaction.",1,r001,Gold
06456897-960d-4d0c-8ce2-cd50a5a57bc3,2394.9251161585944,#C C places the hedge shear on the grass,Gardening,Object Transfer,"Logistics step, placing an object.",1,r002,Gold
