"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Essential Operation",1068,"4",3,"","2026-02-22T00:43:42.886898Z",1102322,11.883,"#C C presses the paper of #Unsure","[CtxFixed] Pressing the paper suggests an action that is likely part of a process or task, such as flattening or activating a feature on the paper, rather than moving it or making a mistake.","r001","Carpentry","","Delete Row",1759.1193,"2026-02-22T00:43:42.886912Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Locomotion",1069,"4",3,"","2026-02-22T00:43:47.148174Z",1102323,2.91,"#C C walks around","Body moving through space, high body acceleration.","r001","Carpentry","Gold","",1763.60422,"2026-02-22T00:43:47.148197Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Object Transfer",1070,"4",3,"","2026-02-22T00:43:50.257290Z",1102324,2.466,"#C C lifts the cell tape","The action involves picking up an object, which is a logistics step.","r001","Carpentry","Gold","",1769.08672,"2026-02-22T00:43:50.257313Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",1071,"4",3,"","2026-02-22T00:43:53.430125Z",1102325,2.238,"#C C lifts the paint brush","Core task, high hand activity.","r001","Carpentry","Gold","",1771.02641,"2026-02-22T00:43:53.430157Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Object Transfer",1072,"4",3,"","2026-02-22T00:43:59.203828Z",1102326,4.773,"#C C transfers the paint brush to the right hand","Logistics step involving the transfer of an object.","r001","Carpentry","Gold","",1771.36948,"2026-02-22T00:43:59.203851Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Essential Operation",1073,"4",3,"Locomotion","2026-02-22T00:44:05.631009Z",1102327,5.17,"#C C makes a step","Core manual task involving high hand activity.","r001","Carpentry","Bad","",1774.25124,"2026-02-22T00:44:05.631023Z","40eeac41-9ec3-4960-b0b3-77074a6ad5b3"
"Locomotion",1074,"4",3,"","2026-02-22T00:44:07.397003Z",1102328,0.836,"#C C walks around","Body moving through space (walking).","r001","Cooking","Gold","",43.3610796,"2026-02-22T00:44:07.397029Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Search",1075,"4",3,"","2026-02-22T00:44:09.391432Z",1102329,1.026,"#C C looks around","Head movement (visual search), hands mostly still.","r001","Cooking","Gold","",135.0099196,"2026-02-22T00:44:09.391465Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Object Transfer",1076,"4",3,"","2026-02-22T00:44:39.134221Z",1102330,6.701,"#C C opens the cup board","Logistics step involving opening a cupboard.","r001","Cooking","Gold","",203.9918596,"2026-02-22T00:44:39.134258Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Essential Operation",1077,"4",3,"","2026-02-22T00:44:42.033231Z",1102331,1.999,"#C C shakes the pan","Shaking the pan involves active hand movement, indicating a core task.","r001","Cooking","Gold","",208.4004196,"2026-02-22T00:44:42.033245Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Stationary",1078,"4",3,"","2026-02-22T00:44:43.696839Z",1102332,0.914,"#C C holds the egg shell","Low body/hand motion, holding an object.","r001","Cooking","Gold","",267.4120796,"2026-02-22T00:44:43.696876Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Object Transfer",1079,"4",3,"","2026-02-22T00:44:45.432312Z",1102333,0.921,"#C C picks the shell","Logistics step involving picking up an object.","r001","Cooking","Gold","",279.49357960000003,"2026-02-22T00:44:45.432341Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Locomotion",1080,"4",3,"","2026-02-22T00:44:46.951942Z",1102334,0.781,"#C C walks around","Body moving through space, involves walking.","r001","Cooking","Gold","",284.8571896,"2026-02-22T00:44:46.951957Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Object Transfer",1081,"4",3,"","2026-02-22T00:44:48.567153Z",1102335,0.858,"#C C opens the tin","Logistics step involving opening an object.","r001","Cooking","Gold","",348.3334409546634,"2026-02-22T00:44:48.567176Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Object Transfer",1082,"4",3,"","2026-02-22T00:44:51.133298Z",1102336,3.4480000000000004,"#C C puts the snack on the lid","Logistics step involving picking up and placing an object.","r001","Cooking","Gold","",351.8730009546634,"2026-02-22T00:44:53.914991Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Object Transfer",1083,"4",3,"","2026-02-22T00:44:59.161567Z",1102337,3.675,"#C C puts the chapati in the fridge","Logistics step involving moving an object (chapati) to a destination (fridge).","r001","Cooking","Gold","",374.1991809546634,"2026-02-22T00:44:59.161583Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Locomotion",1084,"4",3,"","2026-02-22T00:45:01.123679Z",1102338,0.735,"#C c walks around","Body moving through space, indicative of walking.","r001","Cooking","Gold","",451.8074109546634,"2026-02-22T00:45:01.123702Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Essential Operation",955,"4",3,"","2026-02-22T00:35:36.285139Z",1102339,0.825,"#C C pours water in the cup","Core task involving high hand activity.","r001","Cooking","Gold","",463.1528709546634,"2026-02-22T00:35:36.285163Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Stationary",957,"4",3,"","2026-02-22T00:35:38.645944Z",1102340,1.35,"#C C holds a pan","Low body/hand motion, holding an object without movement.","r001","Cooking","Gold","",564.5514109546634,"2026-02-22T00:35:38.645958Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Stationary",958,"4",3,"Essential Operation","2026-02-22T00:35:40.273873Z",1102341,6.2459999999999996,"#C C wipes the hand","Low body/hand motion, wiping hands is a minor action.","r001","Cooking","Bad","",720.7330909546633,"2026-02-22T00:35:46.216634Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Stationary",961,"4",3,"Essential Operation","2026-02-22T00:35:51.195889Z",1102342,3.966,"#C C uses the remote","Low body/hand motion, likely involves minimal movement.","r001","Cooking","Bad","",791.9142609546634,"2026-02-22T00:35:51.195913Z","457ddf5b-8154-4099-aadf-df0c08fe15a4"
"Locomotion",962,"4",3,"","2026-02-22T00:35:53.234286Z",1102343,0.965,"#C C walks in a room","Body moving through space, indicative of walking.","r001","Mechanical Repair","Gold","",4.83988,"2026-02-22T00:35:53.234311Z","461968b1-9300-42ce-9059-db5e37e34460"
"Locomotion",963,"4",3,"","2026-02-22T00:35:58.488406Z",1102344,22.089000000000002,"#C C cycles past a junction on the road.","Body moving through space (cycling).","r001","Mechanical Repair","Gold","",1328.01285,"2026-02-22T00:36:24.519306Z","461968b1-9300-42ce-9059-db5e37e34460"
"Locomotion",971,"4",3,"","2026-02-22T00:36:27.309667Z",1102345,1.859,"#C C rides bicycle on the road","Body moving through space (riding a bicycle), high body acceleration.","r001","Mechanical Repair","Gold","",1572.76938,"2026-02-22T00:36:27.309681Z","461968b1-9300-42ce-9059-db5e37e34460"
"Search",972,"4",3,"","2026-02-22T00:36:31.407551Z",1102346,3.253,"#C C looks around the road","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","Gold","",2699.34041,"2026-02-22T00:36:31.407565Z","461968b1-9300-42ce-9059-db5e37e34460"
"Locomotion",974,"4",3,"","2026-02-22T00:36:33.458266Z",1102347,1.17,"#C C rides a bicycle","Body moving through space (riding a bicycle). High Body Accel.","r001","Mechanical Repair","Gold","",2740.56891,"2026-02-22T00:36:33.458281Z","461968b1-9300-42ce-9059-db5e37e34460"
"Locomotion",975,"4",3,"","2026-02-22T00:36:36.725695Z",1102348,2.046,"#c c walks in to the house","Movement through space, indicative of walking.","r001","Mechanical Repair","Gold","",672.3888333333333,"2026-02-22T00:36:36.725721Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",980,"4",3,"Essential Operation","2026-02-22T00:36:53.827438Z",1102349,16.13,"#c c kicks the ball","Body movement through space, high body acceleration.","r001","Mechanical Repair","Bad","",942.7684733333332,"2026-02-22T00:36:53.827454Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",982,"4",3,"","2026-02-22T00:36:56.136135Z",1102350,1.425,"#c c walks in the field","Body moving through space (walking).","r001","Mechanical Repair","Gold","",957.0794433333332,"2026-02-22T00:36:56.136149Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",983,"4",3,"","2026-02-22T00:36:58.321813Z",1102351,1.07,"#c c runs in the field","Body moving through space, specifically running.","r001","Mechanical Repair","Gold","",1137.2017666666666,"2026-02-22T00:36:58.321840Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",985,"4",3,"Essential Operation","2026-02-22T00:37:04.029305Z",1102352,4.597,"#c c kicks the ball in the field","Body moving through space (kick), high body acceleration.","r001","Mechanical Repair","Bad","",1175.4970666666666,"2026-02-22T00:37:04.029319Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",988,"4",3,"","2026-02-22T00:37:13.330675Z",1102353,3.421,"#cc walks in the field","Body moving through space, indicative of walking.","r001","Mechanical Repair","Gold","",1232.222346666667,"2026-02-22T00:37:13.330689Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",990,"4",3,"","2026-02-22T00:37:15.570873Z",1102354,1.404,"#c c runs in the field","Body moving through space with high body acceleration.","r001","Mechanical Repair","Gold","",1235.9343766666666,"2026-02-22T00:37:15.570896Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",992,"4",3,"Essential Operation","2026-02-22T00:37:20.068776Z",1102355,3.675,"#c c kicks the ball in the field","Body moving through space (kick), high body acceleration.","r001","Mechanical Repair","Bad","",1290.7163666666663,"2026-02-22T00:37:20.068791Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",995,"4",3,"","2026-02-22T00:37:23.384367Z",1102356,1.687,"#c c looks around the field","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","Gold","",1313.5083366666668,"2026-02-22T00:37:23.384381Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Stationary",996,"4",3,"","2026-02-22T00:37:25.276791Z",1102357,0.799,"#c c stands in the field","The action describes a static position with little to no movement.","r001","Mechanical Repair","Gold","",1370.6286466666666,"2026-02-22T00:37:25.276806Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Object Transfer",997,"4",3,"","2026-02-22T00:37:27.135174Z",1102358,0.955,"#c c picks the ball from the ground","The action involves picking up an object, which is a logistics step.","r001","Mechanical Repair","Gold","",1378.522516666667,"2026-02-22T00:37:27.135189Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",998,"4",3,"","2026-02-22T00:37:28.920047Z",1102359,0.872,"#c c runs in the field","Body moving through space at a high speed.","r001","Mechanical Repair","Gold","",1466.8272066666666,"2026-02-22T00:37:28.920081Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",999,"4",3,"","2026-02-22T00:37:30.497266Z",1102360,0.62,"#c c runs in the field","Body moving through space (running).","r001","Mechanical Repair","Gold","",1485.4409766666668,"2026-02-22T00:37:30.497301Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",1000,"4",3,"","2026-02-22T00:37:33.690987Z",1102361,0.988,"#c c looks around the field","Visual search or monitoring, indicative of head movement.","r001","Mechanical Repair","Gold","",1530.8744866666666,"2026-02-22T00:37:33.691002Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1002,"4",3,"","2026-02-22T00:37:35.527193Z",1102362,0.764,"#c c walks in the field","Body moving through space (walking).","r001","Mechanical Repair","Gold","",1696.51608,"2026-02-22T00:37:35.527226Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Stationary",1003,"4",3,"","2026-02-22T00:37:37.381400Z",1102363,0.803,"#c c holds the ball","Holding an object without movement.","r001","Mechanical Repair","Gold","",1843.81454,"2026-02-22T00:37:37.381424Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1005,"4",3,"","2026-02-22T00:37:39.470620Z",1102364,1.034,"#c c walks in the field","Body moving through space (walking).","r001","Mechanical Repair","Gold","",1887.70921,"2026-02-22T00:37:39.470644Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1006,"4",3,"","2026-02-22T00:37:41.105058Z",1102365,0.684,"#c c walks in the field","Body moving through space, indicative of walking.","r001","Mechanical Repair","Gold","",1997.88388,"2026-02-22T00:37:41.105081Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1008,"4",3,"","2026-02-22T00:37:42.683230Z",1102366,0.704,"#c c runs in the field","Body moving through space at a quick pace, indicating running.","r001","Mechanical Repair","Gold","",2007.84952,"2026-02-22T00:37:42.683257Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1010,"4",3,"","2026-02-22T00:37:44.289241Z",1102367,0.635,"#c c walks in the field","Body moving through space (walking).","r001","Mechanical Repair","Gold","",2071.32273,"2026-02-22T00:37:44.289280Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1011,"4",3,"","2026-02-22T00:37:46.848002Z",1102368,1.668,"#c c steps forward with the right leg","Body moving through space, step action.","r001","Mechanical Repair","Gold","",2077.2585,"2026-02-22T00:37:46.848024Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1085,"4",3,"Essential Operation","2026-02-22T00:45:14.767557Z",1102369,22.534,"#c c kicks the ball in the field","Body movement through space (kicking a ball).","r001","Mechanical Repair","Gold","",2107.94077,"2026-02-22T00:55:26.769345Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1086,"4",3,"","2026-02-22T00:45:17.067945Z",1102370,3.55,"#c c walks in the field","Movement through space, high body acceleration.","r001","Mechanical Repair","","",2109.50954,"2026-02-22T00:55:29.821500Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1087,"4",3,"","2026-02-22T00:45:21.951962Z",1102371,6.211,"#c c walks in the field","Body moving through space, indicative of walking.","r001","Mechanical Repair","","",2111.20234,"2026-02-22T00:55:32.899122Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",1088,"4",3,"","2026-02-22T00:45:24.326397Z",1102372,3.2350000000000003,"#c c looks around the field","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","","",2114.4558500000003,"2026-02-22T00:55:35.933108Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1089,"4",3,"","2026-02-22T00:47:19.279257Z",1102373,115.352,"#c c runs in the field","Running involves high body acceleration and movement through space.","r001","Mechanical Repair","","",2197.855083333334,"2026-02-22T00:55:38.287146Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1090,"4",3,"Essential Operation","2026-02-22T00:47:34.798528Z",1102374,13.480999999999998,"#c c kicks the ball in the field","Body movement through space, specifically kicking which involves significant body acceleration.","r001","Mechanical Repair","Gold","",2302.2814033333334,"2026-02-22T00:55:44.070637Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",1091,"4",3,"","2026-02-22T00:47:37.794792Z",1102375,5.69,"#c c looks around the field","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","Gold","",2342.415233333333,"2026-02-22T00:55:48.802989Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1092,"4",3,"","2026-02-22T00:47:39.417339Z",1102376,0.848,"#c c walks in the field","Body moving through space, indicative of walking.","r001","Mechanical Repair","Gold","",2372.2678533333333,"2026-02-22T00:47:39.417364Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",1093,"4",3,"","2026-02-22T00:47:41.287767Z",1102377,1.07,"#c c looks around the field","Visual search or monitoring, likely involving head movement.","r001","Mechanical Repair","Gold","",2389.652333333333,"2026-02-22T00:47:41.287781Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1094,"4",3,"Essential Operation","2026-02-22T00:48:12.351809Z",1102378,30.257,"#c c kicks the ball in the field","Body moving through space (kick), high body acceleration.","r001","Mechanical Repair","Bad","",2431.935743333333,"2026-02-22T00:48:12.351824Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Locomotion",1095,"4",3,"","2026-02-22T00:48:23.479857Z",1102379,1.634,"#C C walks towards the ball","Body moving through space, involves walking.","r001","Mechanical Repair","Gold","",2473.331783333333,"2026-02-22T00:48:23.479872Z","4884c61e-a61b-4ba6-8071-4314c6c217b6"
"Search",1096,"4",3,"","2026-02-22T00:48:27.491205Z",1102380,2.117,"#C C Looks at the hand","Visual search or monitoring (looking at the hand), low hand activity.","r001","Walking Outdoors","Gold","",13.14343,"2026-02-22T00:48:27.491220Z","49fef38f-ae86-498e-b63e-a89d97e809b5"
"Search",1097,"4",3,"","2026-02-22T00:48:29.206936Z",1102381,0.809,"#C C Looks around the tent","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","Gold","",123.44791,"2026-02-22T00:48:29.206962Z","49fef38f-ae86-498e-b63e-a89d97e809b5"
"Stationary",1098,"4",3,"","2026-02-22T00:48:32.860742Z",1102382,2.678,"#C C Holds the wires","Holding wires suggests a static position with minimal movement.","r001","Walking Outdoors","Gold","",269.24477,"2026-02-22T00:48:32.860757Z","49fef38f-ae86-498e-b63e-a89d97e809b5"
"Essential Operation",1099,"4",3,"","2026-02-22T00:48:34.962873Z",1102433,1.18,"#C C paints the piece of wood.","Core manual task, high hand activity.","r001","Carpentry","Gold","",109.4748296,"2026-02-22T00:48:34.962898Z","4a3d2db2-1b82-40b7-8a6e-52b6a2fe2b2c"
"Stationary",20,"5",4,"Essential Operation","2026-02-21T18:48:00.973742Z",1104241,73.997,"#C C scrolls a desktop","Low body/hand motion, focused on a screen.","r001","Walking Outdoors","Bad","",20.99431,"2026-02-21T18:50:08.886275Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Stationary",21,"5",4,"Search","2026-02-21T18:50:16.306832Z",1104242,13.174,"#C C looks on mirror","Looking in a mirror involves minimal body movement and is a static activity.","r001","Walking Outdoors","Bad","",72.4864,"2026-02-21T18:50:16.306856Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
"Stationary",22,"5",4,"Locomotion","2026-02-21T18:50:32.068059Z",1104243,49.153,"#C C turns sock","The action described ('turn sock') is a minor, localized action that does not involve significant body movement, aligning with low energy, stationary activities.","r001","Walking Outdoors","Gold","",126.82514,"2026-02-21T18:51:20.364098Z","025c63c9-a371-4de7-87a9-ef3949040e8c"
