"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Essential Operation",369,"4",3,"","2026-02-21T20:43:55.440444Z",1101907,1.208,"#C C wipes the knife with the cloth wrapper","Core manual task involving hand activity.","r001","Mechanical Repair","Gold","",656.3281192685552,"2026-02-21T20:43:55.440459Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Stationary",370,"4",3,"Essential Operation","2026-02-21T20:44:12.209352Z",1101908,15.817,"#C C holds the knife with both hands","Holding an object with both hands involves minimal movement.","r001","Mechanical Repair","Bad","",666.7613092685551,"2026-02-21T20:44:12.209383Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",371,"4",3,"Essential Operation","2026-02-21T20:44:29.666882Z",1101909,8.699,"#C C opens a knife","The action involves opening a drawer or container, which is a logistics step.","r001","Mechanical Repair","Bad","",682.0407092685551,"2026-02-21T20:44:29.666907Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",372,"4",3,"","2026-02-21T20:44:33.485532Z",1101910,2.461,"#C C places the knife on the whetstone","Logistics step involving the placement of an object.","r001","Mechanical Repair","Gold","",708.9046692685552,"2026-02-21T20:44:33.485565Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",373,"4",3,"","2026-02-21T20:44:42.727117Z",1101911,5.679,"#C C places the knife on the table","Logistics/Setup step involving placing an object.","r001","Mechanical Repair","Gold","",751.9367392685551,"2026-02-21T20:44:42.727141Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Locomotion",374,"4",3,"Essential Operation","2026-02-21T20:44:54.897008Z",1101912,10.875,"#C C lifts the whetstone","Body moving through space (lifting), high body acceleration.","r001","Mechanical Repair","Bad","",762.5209692685552,"2026-02-21T20:44:54.897043Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",375,"4",3,"","2026-02-21T20:45:00.699587Z",1101913,4.337,"#C C puts water in the tumbler","Action involves picking up and placing water into a tumbler, which is a logistical step.","r001","Mechanical Repair","Gold","",805.4694692685551,"2026-02-21T20:45:00.699616Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",376,"4",3,"","2026-02-21T20:45:04.160935Z",1101914,1.997,"#C C lids the mug","[CtxFixed] The action of 'lidding the mug' involves placing a lid onto the mug, which is a deliberate placement of an object onto another object.","r001","Mechanical Repair","Gold","",807.7561392685552,"2026-02-21T20:45:04.160960Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",377,"4",3,"","2026-02-21T20:45:09.373914Z",1101915,3.619,"#C C passes the tumbler to the left hand","Passing an object, which involves logistics and transfer.","r001","Mechanical Repair","Gold","",816.0530192685551,"2026-02-21T20:45:09.373939Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Stationary",378,"4",3,"Object Transfer","2026-02-21T20:45:16.436935Z",1101916,5.915,"#C C pushes the chair","Low body/hand motion, possibly a minor movement like pushing a chair which does not involve significant locomotion or hand activity.","r001","Mechanical Repair","Bad","",816.5487392685552,"2026-02-21T20:45:16.436950Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",379,"4",3,"","2026-02-21T20:45:19.564369Z",1101917,1.822,"#C C washes the hand","Core task involving high hand activity.","r001","Mechanical Repair","Gold","",838.0668970518639,"2026-02-21T20:45:19.564393Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",380,"4",3,"","2026-02-21T20:45:24.406179Z",1101918,3.643,"#C C places the knife on the whetstone","Logistics step, placing an object.","r001","Mechanical Repair","Gold","",848.5496170518638,"2026-02-21T20:45:24.406194Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",381,"4",3,"","2026-02-21T20:45:27.097163Z",1101919,1.707,"#C C sharpens the knife with the whetstone","Core manual task involving high hand activity.","r001","Mechanical Repair","Gold","",876.4892070518638,"2026-02-21T20:45:27.097189Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",382,"4",3,"","2026-02-21T20:45:30.533871Z",1101920,2.487,"#C C sharpens the knife with the whetstone","Core task involving high hand activity.","r001","Mechanical Repair","Gold","",974.3443470518638,"2026-02-21T20:45:30.533905Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",383,"4",3,"","2026-02-21T20:45:35.067017Z",1101921,3.23,"#C C places the box on the table","Logistics step, placing an object.","r001","Mechanical Repair","Gold","",1010.2542670518638,"2026-02-21T20:45:35.067049Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",384,"4",3,"","2026-02-21T20:45:38.017739Z",1101922,1.805,"#C C places the whetstone on the holder","Logistics step, placing an object.","r001","Mechanical Repair","Gold","",1017.939547051864,"2026-02-21T20:45:38.017754Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",385,"4",3,"","2026-02-21T20:45:41.594255Z",1101923,2.337,"#C C picks a knob","Logistics step, picking up an object.","r001","Mechanical Repair","Gold","",1080.7291937185305,"2026-02-21T20:45:41.594277Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",386,"4",3,"","2026-02-21T20:45:48.542790Z",1101924,6.035,"#C C rubs the file","Core manual task involving high hand activity.","r001","Mechanical Repair","Gold","",1118.9823342803386,"2026-02-21T20:45:48.542823Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",387,"4",3,"","2026-02-21T20:45:52.141116Z",1101925,2.397,"#C C pours water on the file","Core task involving manual operation with hands.","r001","Mechanical Repair","Gold","",1125.1434042803385,"2026-02-21T20:45:52.141141Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",388,"4",3,"","2026-02-21T20:45:54.859098Z",1101926,1.465,"#C C wipes the knife","Core manual task involving high hand activity.","r001","Mechanical Repair","Gold","",1252.3438142803384,"2026-02-21T20:45:54.859132Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",389,"4",3,"","2026-02-21T20:45:56.991383Z",1101927,0.978,"#C C sharpens the knife","Core task involving high hand activity.","r001","Mechanical Repair","Gold","",1297.3936842803384,"2026-02-21T20:45:56.991397Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Search",390,"4",3,"","2026-02-21T20:46:01.163155Z",1101928,3.118,"#C C looks on the knife edges.","Visual inspection with minimal hand activity.","r001","Mechanical Repair","Gold","",1572.2298889186525,"2026-02-21T20:46:01.163173Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Stationary",391,"4",3,"","2026-02-21T20:46:15.356802Z",1101929,12.612,"#C C holds the knife well.","The action describes holding an object, which involves minimal movement.","r001","Mechanical Repair","Gold","",1573.0532789186525,"2026-02-21T20:46:15.356817Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",392,"4",3,"","2026-02-21T20:46:18.178328Z",1101930,1.609,"#C C turns the knife.","Core manual task, high hand activity.","r001","Mechanical Repair","Gold","",1589.948608918652,"2026-02-21T20:46:18.178352Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Stationary",393,"4",3,"Essential Operation","2026-02-21T20:46:27.251359Z",1101931,7.832,"#C C drinks the drink","Drinking is a low-energy activity with minimal body motion.","r001","Mechanical Repair","Bad","",1632.9923299049804,"2026-02-21T20:46:27.251384Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Stationary",394,"4",3,"Search","2026-02-21T20:46:45.563408Z",1101932,17.019,"#C C touches the knife","The action of touching the knife implies a momentary, low-energy interaction.","r001","Mechanical Repair","Bad","",1671.4039499049804,"2026-02-21T20:46:45.563424Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",395,"4",3,"","2026-02-21T20:46:48.889796Z",1101933,2.107,"#C C turns the knife.","Core manual task involving high hand activity.","r001","Mechanical Repair","Gold","",1900.308345032292,"2026-02-21T20:46:48.889820Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Search",396,"4",3,"","2026-02-21T20:46:51.708555Z",1101934,1.587,"#C C looks on the knife edges.","Head movement (visual inspection), hands mostly still.","r001","Mechanical Repair","Gold","",1933.156435032292,"2026-02-21T20:46:51.708589Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",397,"4",3,"Search","2026-02-21T20:46:59.090827Z",1101935,6.446,"#C C feels the knife edges.","Core task involving detailed hand activity and inspection.","r001","Mechanical Repair","Bad","",1975.0973350322915,"2026-02-21T20:46:59.090860Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",398,"4",3,"","2026-02-21T20:47:15.766311Z",1101936,15.478,"#C C tests the knife edges on the foam.","Core manual task involving high hand activity.","r001","Mechanical Repair","Gold","",1988.752475032292,"2026-02-21T20:47:15.766326Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",399,"4",3,"","2026-02-21T20:47:22.152947Z",1101937,5.074,"#C C holds the knife on the stone.","Core task involving high hand activity.","r001","Mechanical Repair","Gold","",2045.354935032292,"2026-02-21T20:47:22.152961Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",400,"4",3,"","2026-02-21T20:47:24.519648Z",1101938,1.368,"#C C turns the knife.","Core task involving high hand activity.","r001","Mechanical Repair","Gold","",2116.198855032292,"2026-02-21T20:47:24.519674Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",401,"4",3,"","2026-02-21T20:47:26.535675Z",1101939,1.049,"#C C sharpens the knife.","Core manual task with high hand activity.","r001","Mechanical Repair","Gold","",2130.012265032292,"2026-02-21T20:47:26.535707Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Search",402,"4",3,"","2026-02-21T20:47:29.566064Z",1101940,2.138,"#C C looks on the magazine.","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","Gold","",2176.3938927775084,"2026-02-21T20:47:29.566088Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Stationary",403,"4",3,"Object Transfer","2026-02-21T20:47:40.089262Z",1101941,9.54,"#C C opens the magazine page.","The action of opening a magazine page is a low-energy activity with minimal body or hand motion.","r001","Mechanical Repair","Bad","",2178.661492777508,"2026-02-21T20:47:40.089287Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",404,"4",3,"","2026-02-21T20:47:42.918889Z",1101942,1.561,"#C C takes a magazine.","Logistics step involving picking up an object.","r001","Mechanical Repair","Gold","",2184.4465127775084,"2026-02-21T20:47:42.918904Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",405,"4",3,"","2026-02-21T20:47:47.771732Z",1101943,3.906,"#C C opens the magazine.","Opening an object, which involves logistics and setup.","r001","Mechanical Repair","Gold","",2187.0935227775085,"2026-02-21T20:47:47.771747Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Stationary",406,"4",3,"","2026-02-21T20:47:50.690327Z",1101944,1.802,"#C C holds the paper with left hand.","Holding an object with minimal movement.","r001","Mechanical Repair","Gold","",2195.9966827775083,"2026-02-21T20:47:50.690350Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",407,"4",3,"Search","2026-02-21T20:48:01.831471Z",1101945,10.132,"C C feels the knife edges.","Core manual task involving tactile inspection, high hand activity.","r001","Mechanical Repair","Bad","",2224.6464327775084,"2026-02-21T20:48:01.831493Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Locomotion",408,"4",3,"","2026-02-21T20:48:04.319224Z",1101946,1.251,"#C C walks around.","Body moving through space, indicative of walking.","r001","Mechanical Repair","Gold","",2225.831292777508,"2026-02-21T20:48:04.319247Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",409,"4",3,"","2026-02-21T20:48:06.866362Z",1101947,1.656,"#C C turns the knife.","Core manual task, high hand activity.","r001","Mechanical Repair","Gold","",2227.4298627775083,"2026-02-21T20:48:06.866377Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",410,"4",3,"","2026-02-21T20:48:09.424661Z",1101948,1.552,"#C C takes an ingredient from the fridge.","Logistics step, picking up an item.","r001","Mechanical Repair","Gold","",2243.414842777508,"2026-02-21T20:48:09.424675Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Search",411,"4",3,"","2026-02-21T20:48:11.978353Z",1101949,1.608,"#C C looks around.","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","Gold","",2247.933202777508,"2026-02-21T20:48:11.978383Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Stationary",412,"4",3,"","2026-02-21T20:48:15.383704Z",1101950,2.105,"#C C sits on a chair.","Low body/hand motion, indicating a resting or idle state.","r001","Mechanical Repair","Gold","",2260.136652777508,"2026-02-21T20:48:15.383728Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Search",413,"4",3,"","2026-02-21T20:48:54.150994Z",1101951,4.244,"#C C looks on the knife edges.","Head movement (visual inspection), hands mostly still.","r001","Mechanical Repair","Gold","",2302.371082777509,"2026-02-21T20:48:54.151008Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Locomotion",414,"4",3,"","2026-02-21T20:48:56.814012Z",1101952,1.617,"#C C turns around.","Body movement through space, turning around.","r001","Mechanical Repair","Gold","",2330.140782777509,"2026-02-21T20:48:56.814038Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Essential Operation",415,"4",3,"","2026-02-21T20:48:58.994530Z",1101953,1.043,"#C C wipes the knife.","Core task involving high hand activity.","r001","Mechanical Repair","Gold","",2334.8849327775088,"2026-02-21T20:48:58.994545Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Search",416,"4",3,"","2026-02-21T20:49:01.694561Z",1101954,1.007,"#C C looks on the knife edges.","Visual inspection, likely involves head movement to examine the knife edges.","r001","Mechanical Repair","Gold","",2342.0547227775087,"2026-02-21T20:49:01.694575Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",417,"4",3,"","2026-02-21T20:49:04.971293Z",1101955,2.442,"#CC puts the sharpener stone on a stand.","Logistics step involving the placement of an object.","r001","Mechanical Repair","Gold","",2385.9381327775086,"2026-02-21T20:49:04.971316Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Stationary",418,"4",3,"Essential Operation","2026-02-21T20:49:13.590022Z",1101956,7.604,"#C C wipes hand on clothes.","Low body/hand motion, likely idle or preparatory action.","r001","Mechanical Repair","Bad","",2393.1210727775087,"2026-02-21T20:49:13.590054Z","150c104e-f9bd-4a81-b885-0e8b9968cada"
"Object Transfer",419,"4",3,"","2026-02-21T20:49:17.957789Z",1101957,3.308,"#C C puts the cloth on the iron board","Logistics step, placing an object.","r001","Cleaning","Gold","",16.4071186,"2026-02-21T20:49:17.957814Z","18a2984e-01d1-41f1-8c0e-2b314c8c233f"
"Object Transfer",420,"4",3,"","2026-02-21T20:49:31.732591Z",1101958,12.103,"#C C puts the iron box on the iron board hanger","Logistics step involving picking up and placing an object.","r001","Cleaning","Gold","",54.3924786,"2026-02-21T20:49:31.732616Z","18a2984e-01d1-41f1-8c0e-2b314c8c233f"
"Essential Operation",421,"4",3,"","2026-02-21T20:49:34.323534Z",1101959,1.478,"#C C irons cloth","Core manual task involving high hand activity.","r001","Cleaning","Gold","",149.67633859999998,"2026-02-21T20:49:34.323566Z","18a2984e-01d1-41f1-8c0e-2b314c8c233f"
"Essential Operation",422,"4",3,"","2026-02-21T20:49:38.139376Z",1101960,2.881,"#C C regulates the iron box","Core task involving manual adjustment, high hand activity.","r001","Cleaning","Gold","",288.95981836562504,"2026-02-21T20:49:38.139415Z","18a2984e-01d1-41f1-8c0e-2b314c8c233f"
"Object Transfer",423,"4",3,"","2026-02-21T20:49:41.245804Z",1101961,1.984,"#C C puts the iron box on the iron board hanger","Logistics step involving picking up and placing an object.","r001","Cleaning","Gold","",334.56623836562505,"2026-02-21T20:49:41.245832Z","18a2984e-01d1-41f1-8c0e-2b314c8c233f"
"Stationary",424,"4",3,"Object Transfer","2026-02-21T20:49:57.863191Z",1101962,8.491,"#C C puts cloth a side","Low body/hand motion, indicating a pause or idle action.","r001","Cleaning","Bad","",371.712198365625,"2026-02-21T20:49:57.863226Z","18a2984e-01d1-41f1-8c0e-2b314c8c233f"
"Object Transfer",425,"4",3,"","2026-02-21T20:50:01.297498Z",1101963,2.086,"#C C puts the iron box on the iron board hanger","Logistics step involving moving an object from one place to another.","r001","Cleaning","Gold","",409.848078365625,"2026-02-21T20:50:01.297522Z","18a2984e-01d1-41f1-8c0e-2b314c8c233f"
"Essential Operation",426,"4",3,"","2026-02-21T20:50:04.353929Z",1101964,1.824,"#C C irons cloth with an iron box","Core manual task involving repetitive motion with the hands.","r001","Cleaning","Gold","",444.492408365625,"2026-02-21T20:50:04.353963Z","18a2984e-01d1-41f1-8c0e-2b314c8c233f"
"Object Transfer",427,"4",3,"","2026-02-21T20:50:07.281851Z",1101965,1.518,"#C C puts cloth aside","Logistics step involving picking up and putting down an object.","r001","Cleaning","Gold","",514.932418365625,"2026-02-21T20:50:07.281883Z","18a2984e-01d1-41f1-8c0e-2b314c8c233f"
"Essential Operation",428,"4",3,"","2026-02-21T20:50:11.817050Z",1101966,3.191,"#C C irons cloth with an iron box","Core manual task involving repetitive hand movements.","r001","Cleaning","Gold","",544.789668365625,"2026-02-21T20:50:11.817076Z","18a2984e-01d1-41f1-8c0e-2b314c8c233f"
