video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,Status,inner_id,secondary_action
1558e9f2-d7f3-4a23-9627-4240f506d7df,74.59171526666667,#C C takes flour,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",2,r002,takes flour,9,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,169.99950526666666,#C C spreads dough on table,Cooking,Task Operation,Core manual task involving high hand activity.,2,r002,spreads dough on table,5,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,269.9789709546634,#C C rolls dough on a table with a wooden rolling pin in both hands.,Cooking,Task Operation,Core task involving high hand activity.,2,r002,rolls dough on table with wooden rolling pin in both hands,14,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,271.2533809546634,#C C adjusts the dough with her left hand.,Cooking,Task Operation,Core task involving high hand activity.,2,r002,adjusts dough with her left hand,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,277.9200109546634,#C C removes flour from a flour pack on the table with her right hand.,Cooking,Object Transfer,Logistics step involving picking up and moving an object.,2,r002,removes flour from flour pack on table with her right hand,4,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,279.0926809546634,#C C applies the flour around the dough with her right hand.,Cooking,Task Operation,Core task involving high hand activity.,2,r002,applies flour around dough with her right hand,5,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,282.2995609546634,#C C applies the flour around the dough with both hands.,Cooking,Task Operation,Core task involving high hand activity.,2,r002,applies flour around dough with both hands,3,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,283.6219509546634,#C C picks the wooden rolling pin from the table with her right hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,2,r002,picks wooden rolling pin from table with her right hand,10,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,487.8679809546634,#C C cuts the portion of dough into portions with the knife in her right hand.,Cooking,Task Operation,Core manual task involving precise hand movements.,2,r002,cuts portion of dough into portions with knife in her right hand,5,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,581.1696709546634,#C C scoops ravioli pasta from the plate with the spoon in her right hand.,Cooking,Object Transfer,Logistics step involving picking up and transferring an object.,2,r002,scoops ravioli pasta from plate with spoon in her right hand,18,no,,no,1,1,1.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,584.9165809546633,#C C moves the ravioli pasta from the spoon onto a portion of dough on the table with her left hand.,Cooking,Object Transfer,"The action involves moving an object (ravioli pasta) from one location to another, which is characteristic of logistics and setup tasks.",2,r002,moves ravioli pasta from spoon onto portion of dough on table with her left hand,20,yes,watchlist_verb,yes,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,588.4370109546634,#C C moves the ravioli pasta from the spoon onto another portion of dough on the table with her left hand.,Cooking,Object Transfer,Logistics step involving the transfer of an object from one place to another.,2,r002,moves ravioli pasta from spoon onto another portion of dough on table with her left hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,720.3436709546634,#C C moves a ravioli pasta dough on the table with both hands.,Cooking,Object Transfer,Logistics step involving moving an object.,2,r002,moves ravioli pasta dough on table with both hands,6,yes,watchlist_verb,yes,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,722.3748109546634,#C C folds the ravioli pasta dough with both hands.,Cooking,Task Operation,Core manual task involving high hand activity.,2,r002,folds ravioli pasta dough with both hands,5,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,748.3852809546634,#C C picks the ravioli pasta dough from the table with her left hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,2,r002,picks ravioli pasta dough from table with her left hand,6,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,854.7985952666667,#C C places folded dough in a tray,Cooking,Object Transfer,Logistics step involving placing an object.,2,r002,places folded dough in tray,3,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,856.9848252666667,#C C picks dough with minced meat,Cooking,Object Transfer,Logistics step of picking up an object.,2,r002,picks dough with minced meat,10,no,,no,1,1,1.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,900.7041052666667,#C C places meatball on a tray,Cooking,Object Transfer,"Logistics step, placing object.",2,r002,places meatball on tray,11,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,1080.8828852666666,#C C presses on the phone,Cooking,Stationary,"Low body/hand motion, likely involves holding the phone and pressing buttons.",2,r002,presses on phone,3,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,1126.6759952666666,#C C places the tray on the table,Cooking,Object Transfer,Logistics/Setup step.,2,r002,places tray on table,3,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,1152.6984552666663,#C C turns on the kitchen tap,Cooking,Task Operation,Turning on the tap is a core manual task involving hand activity.,2,r002,turns on kitchen tap,5,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,1269.5232052666663,#C C moves a knife on the table,Cooking,Object Transfer,Movement of an object across a surface.,2,r002,moves knife on table,4,yes,watchlist_verb,yes,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,1271.9452652666666,#C C spreads the dough with a rolling pin,Cooking,Task Operation,Core manual task involving high hand activity.,2,r002,spreads dough with rolling pin,6,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,1381.792605266667,#C C Roles the dough,Cooking,Task Operation,Core task involving high hand activity.,2,r002,roles dough,5,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,1818.4442009546635,#C C places the folded dough in her left hand in the ceramic plate on the table.,Cooking,Object Transfer,Placing an object (dough) on a surface (plate).,2,r002,places folded dough in her left hand in ceramic plate on table,5,no,,no,0,0,0.0,Gold,,
1558e9f2-d7f3-4a23-9627-4240f506d7df,1819.3180309546635,#C C picks the dough on the table with her hands.,Cooking,Object Transfer,Logistics step involving picking up an object.,2,r002,picks dough on table with her hands,6,no,,no,1,1,1.0,Gold,,
176e0cc4-f5f3-48a4-9032-7c9c04e003f9,0.4049486,#C C puts his hand down,Desk Work,Stationary,"Low body/hand motion, likely indicating a pause or idle state.",2,r002,puts his hand down,7,no,,no,0,0,0.0,Gold,,
176e0cc4-f5f3-48a4-9032-7c9c04e003f9,286.0228986,#C C picks the glass of water from the table,Desk Work,Object Transfer,Logistics step involving picking up an object.,2,r002,picks glass of water from table,5,no,,no,0,0,0.0,Gold,,
176e0cc4-f5f3-48a4-9032-7c9c04e003f9,560.3965534633088,#C C lifts his hands,Desk Work,Stationary,"Low body/hand motion, likely a minor gesture or preparation.",2,r002,lifts his hands,3,no,,no,0,0,0.0,Gold,,
176e0cc4-f5f3-48a4-9032-7c9c04e003f9,639.6642734633087,#C C lifts her legs,Desk Work,Stationary,"Low body/hand motion, likely a small movement while seated.",2,r002,lifts her legs,3,no,,no,0,0,0.0,Gold,,
176e0cc4-f5f3-48a4-9032-7c9c04e003f9,1595.2128358255577,#C C moves right leg forward,Desk Work,Locomotion,"Body moving through space, specifically a leg movement which implies some form of locomotion.",2,r002,moves right leg forward,4,yes,watchlist_verb,yes,0,0,0.0,Gold,,
176e0cc4-f5f3-48a4-9032-7c9c04e003f9,2145.939897124674,#C C stretches her hands,Desk Work,Stationary,"Low body/hand motion, likely minimal acceleration.",2,r002,stretches her hands,4,no,,no,0,0,0.0,Gold,,
18fc3782-9929-4df3-b6c9-40943de4c22d,603.8620281211263,#C C brushes the wall with brush,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,2,r002,brushes wall with brush,8,no,,no,0,0,0.0,Gold,,
1aa9115a-ed78-43aa-a084-3fa62ec69e14,98.8693886,#C C picks plants from the ground,Gardening,Object Transfer,"The action involves picking up objects (plants), which is a logistics step.",2,r002,picks plants from ground,10,no,,no,0,0,0.0,Gold,,
1aa9115a-ed78-43aa-a084-3fa62ec69e14,108.8686386,#O person X touches a plant,Gardening,Stationary,"Low body/hand motion, likely inspecting the plant.",2,r002,person x touches plant,4,yes,watchlist_verb,yes,0,0,0.0,Gold,,
1aa9115a-ed78-43aa-a084-3fa62ec69e14,483.5684145437567,#C C picks up the rake,Gardening,Object Transfer,Logistics/Setup step involving picking up an object.,2,r002,picks up rake,3,no,,no,0,0,0.0,Gold,,
1aa9115a-ed78-43aa-a084-3fa62ec69e14,492.0939645437567,#C C removes dirt from the rake with left hand,Gardening,Task Operation,Core manual task involving high hand activity.,2,r002,removes dirt from rake with left hand,4,no,,no,0,0,0.0,Gold,,
1b2f838a-ff28-4e8f-84db-bb46a163eb50,18.0836496,#C C scrolls on the screen to move cards,Playing Instrument,Stationary,"Low body/hand motion, likely involves minimal physical activity.",2,r002,scrolls on screen to move cards,6,yes,watchlist_verb,yes,0,0,0.0,Gold,,
1cc9c902-adfc-47c0-bf90-76619deedaad,1406.70423,#C C places his right hand on the laptop.,Desk Work,Stationary,"Placing hand on a surface indicates a pause or setup for a task, with minimal movement.",2,r002,places his right hand on laptop,5,no,,no,0,0,0.0,Gold,,
1cc9c902-adfc-47c0-bf90-76619deedaad,2188.417543333333,#C C drops the phone in his right hand on a table.,Desk Work,Object Transfer,Refined via regex fallback,2,r002,drops phone in his right hand on table,4,no,,no,0,0,0.0,Gold,,
1ea5b82f-85ab-4b05-8c55-9cc9ce9b542a,53.0056896,#C C pinches the kick scooter fork.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,2,r002,pinches kick scooter fork,3,no,,no,0,0,0.0,Gold,,
1ea5b82f-85ab-4b05-8c55-9cc9ce9b542a,249.9914996,#C C picks the bolt on the table with his right hand.,Mechanical Repair,Object Transfer,Logistics step involving picking up an object.,2,r002,picks bolt on table with his right hand,3,no,,no,0,0,0.0,Gold,,
1ea5b82f-85ab-4b05-8c55-9cc9ce9b542a,277.9832996,#C C drops the spanner on the table.,Mechanical Repair,Object Transfer,Refined via regex fallback,2,r002,drops spanner on table,5,no,,no,0,0,0.0,Gold,,
1ea5b82f-85ab-4b05-8c55-9cc9ce9b542a,312.9523109546634,#C C drops the nut on the table.,Mechanical Repair,Object Transfer,Refined via regex fallback,2,r002,drops nut on table,3,no,,no,0,0,0.0,Gold,,
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,2.6136386000000003,#C C chops the brussels sprouts with a knife,Cooking,Task Operation,Core task involving high hand activity and repetitive motion.,2,r002,chops brussels sprouts with knife,26,no,,no,0,0,0.0,Gold,,
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,203.4389086,#C C picks the brussels sprouts from its bag,Cooking,Object Transfer,Logistics/Setup step (picking up objects).,2,r002,picks brussels sprouts from its bag,6,no,,no,0,0,0.0,Gold,,
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,357.40139860000005,#C C throws the trash in the litter bin,Cooking,Object Transfer,Moving an object (trash) to a specific location (litter bin).,2,r002,throws trash in litter bin,4,no,,no,0,0,0.0,Gold,,
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,1263.474167613672,#C C picks the cooking stick with her right hand,Cooking,Object Transfer,Logistics step involving picking up an object.,2,r002,picks cooking stick with her right hand,4,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,263.3270246369238,#C C cleans with the brush.,Gardening,Task Operation,Core task involving high hand activity.,2,r002,cleans with brush,9,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,275.2421946369238,#C C cleans the brush.,Gardening,Task Operation,"Core task involving manual cleaning activity, high hand acceleration.",2,r002,cleans brush,6,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,412.6940946369238,#C C moves the dirt to the dustpan.,Gardening,Object Transfer,Logistics step involving moving an object (dirt) to another object (dustpan).,2,r002,moves dirt to dustpan,6,yes,watchlist_verb,yes,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,426.6333146369238,#C C drops the dirt in the dustbin.,Gardening,Object Transfer,"[CtxFixed] The action of dropping the dirt into the dustbin is a deliberate placement, which fits the criteria for 'Object Transfer'.",2,r002,drops dirt in dustbin,5,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,437.5166546369238,#C C puts the dustpan on the floor.,Gardening,Object Transfer,"Logistics/Setup step, placing an object.",2,r002,puts dustpan on floor,7,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,510.8744246369238,#C C puts the dustbin down.,Gardening,Object Transfer,The action involves placing an object (dustbin) in a specific location.,2,r002,puts dustbin down,8,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,571.610917613672,#C C removes the plants on the ground.,Gardening,Task Operation,"Core task involving manual effort to remove plants, high hand activity.",2,r002,removes plants on ground,4,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,941.1082118961853,#C C removes the plants on the wall,Gardening,Task Operation,Core task involving manual effort and manipulation.,2,r002,removes plants on wall,5,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,1001.519001896185,#C C removes the dry plants from the wall.,Gardening,Object Transfer,"The action involves picking up and removing objects, which is a logistics step.",2,r002,removes dry plants from wall,7,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,1037.494871896185,#C C puts the dry plants in the dustbin.,Gardening,Object Transfer,Logistics step involving picking up and disposing of items.,2,r002,puts dry plants in dustbin,5,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,1047.1350018961853,#C C breaks the dry plants.,Gardening,Task Operation,"Core task involving manual effort, high hand activity.",2,r002,breaks dry plants,4,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,1129.5289116989584,#C C puts sticks in dustbin,Gardening,Object Transfer,Logistics step involving the placement of objects.,2,r002,puts sticks in dustbin,4,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,1378.5428654638638,#C C puts the weeds in the dustbin,Gardening,Object Transfer,Logistics step involving picking up and disposing of an object.,2,r002,puts weeds in dustbin,9,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,1841.46592071263,#C C cuts a weeds on the wall with a pair of scissors,Gardening,Task Operation,Core manual task involving high hand activity.,2,r002,cuts weeds on wall with pair of scissors,9,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,1885.8115107126305,#C C holds the tree branches with his hands,Gardening,Stationary,"Low body/hand motion, holding position.",2,r002,holds tree branches with his hands,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,1905.683170781953,#C C picks a pair of scissors on the ground,Gardening,Object Transfer,Logistics step involving picking up an object.,2,r002,picks pair of scissors on ground,5,no,,no,0,0,0.0,Gold,,
200a8f32-c44a-463d-ba39-0190a0bddf7a,2525.455634074402,#C C cuts the weeds on the ground with a pair of scissors,Gardening,Task Operation,Core manual task involving high hand activity.,2,r002,cuts weeds on ground with pair of scissors,11,no,,no,0,0,0.0,Gold,,
226397c1-fc61-40bc-8d90-02a2c27ff864,67.7158686,#C C moves the chess piece,Playing Instrument,Object Transfer,Moving an object from one place to another.,2,r002,moves chess piece,14,yes,watchlist_verb,yes,0,0,0.0,Gold,,
226397c1-fc61-40bc-8d90-02a2c27ff864,268.2590886,#C C moves the chess pieces,Playing Instrument,Object Transfer,Moving chess pieces involves logistics and setup actions.,2,r002,moves chess pieces,10,yes,watchlist_verb,yes,0,0,0.0,Gold,,
226397c1-fc61-40bc-8d90-02a2c27ff864,1113.814397613672,#O man X moves the pawns from the chess board,Playing Instrument,Object Transfer,"Logistics/Setup step, moving objects (pawns).",2,r002,man x moves pawns from chess board,10,yes,watchlist_verb,yes,0,0,0.0,Gold,,
226397c1-fc61-40bc-8d90-02a2c27ff864,1913.1114079896483,#O woman X moves the pawn on the chess board,Playing Instrument,Object Transfer,"Logistics of moving the pawn, short bursts of hand activity.",2,r002,woman x moves pawn on chess board,6,yes,watchlist_verb,yes,0,0,0.0,Gold,,
226397c1-fc61-40bc-8d90-02a2c27ff864,1927.194167989648,#C C moves the pawn on the chess board,Playing Instrument,Object Transfer,"Logistics/Setup step, moving an object (pawn).",2,r002,moves pawn on chess board,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
2f0035c9-7efb-4229-9d94-4dcb3752da20,0.42445,#C C walks in a corridor.,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",2,r002,walks in corridor,31,no,,no,0,0,0.0,Gold,,
2f0035c9-7efb-4229-9d94-4dcb3752da20,36.12119,#C C walks out of the house.,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",2,r002,walks out of house,27,no,,no,0,0,0.0,Gold,,
2f0035c9-7efb-4229-9d94-4dcb3752da20,104.00779,#C C rides the bicycle on the pavement.,Walking Outdoors,Locomotion,"Body moving through space via cycling, high body acceleration.",2,r002,rides bicycle on pavement,13,no,,no,0,0,0.0,Gold,,
2f16540c-5349-4580-a644-6e0a79b2689c,117.19759,#C C rubs the brush on the inside of the paint container,Mechanical Repair,Task Operation,Core task involving manual activity with the hands.,2,r002,rubs brush on inside of paint container,8,no,,no,0,0,0.0,Gold,,
