action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Object Transfer,2,,6,3159,watchlist_verb,yes,0,0.0,0,#c c closes golf bag,closes golf bag,"The action involves closing an object, which is a logistics step.",r002,Walking Outdoors,,1185.1906352666665,Gold,434a5651-9901-4b32-b782-d9a2bb52e805,yes
Object Transfer,2,Stationary,14,697,watchlist_verb,yes,1,1.0,1,#c c touches golf bag,touches golf bag,Logistics action involving touching an object.,r002,Walking Outdoors,,1271.9409752666666,Bad,434a5651-9901-4b32-b782-d9a2bb52e805,yes
Locomotion,2,,6,4022,,no,0,0.0,0,#c c takes golf,takes golf,"Movement through space, likely walking or moving with a golf club.",r002,Walking Outdoors,,1290.3112052666663,Skip,434a5651-9901-4b32-b782-d9a2bb52e805,no
Object Transfer,2,,5,5347,,no,0,0.0,0,#c c puts phone in the golf bag,puts phone in golf bag,Logistics step of putting the phone in the golf bag.,r002,Walking Outdoors,,1497.5017252666669,Gold,434a5651-9901-4b32-b782-d9a2bb52e805,no
Locomotion,2,,10,1342,watchlist_verb,yes,0,0.0,0,#c c moves the golf cart bag around the golf course,moves golf cart bag around golf course,"Body moving through space, likely involves walking.",r002,Walking Outdoors,,2718.7635919333334,Gold,434a5651-9901-4b32-b782-d9a2bb52e805,yes
Stationary,2,,4,8205,,no,0,0.0,0,#c c stops the golf cart bag,stops golf cart bag,"The action implies a pause or halt, indicating low body motion.",r002,Walking Outdoors,,2738.1715519333334,Gold,434a5651-9901-4b32-b782-d9a2bb52e805,no
Stationary,2,Locomotion,3,9511,,no,0,0.0,0,#c c bends down wards,bends down wards,"[CtxFixed] The action of bending downwards indicates a pause or a change in movement, which is more aligned with a stationary action rather than locomotion.",r002,Walking Outdoors,,2878.513041933333,Bad,434a5651-9901-4b32-b782-d9a2bb52e805,no
Locomotion,2,Object Transfer,3,9070,watchlist_verb,yes,0,0.0,0,#c c moves the golf sticks,moves golf sticks,"Body moving through space, likely involves walking or moving with golf sticks.",r002,Walking Outdoors,,2899.9892019333333,Bad,434a5651-9901-4b32-b782-d9a2bb52e805,yes
Locomotion,2,,5,4814,,no,0,0.0,0,#o man x walks around the golf course,man x walks around golf course,Body moving through space (walking).,r002,Walking Outdoors,,2969.154781933333,Gold,434a5651-9901-4b32-b782-d9a2bb52e805,no
Locomotion,2,Object Transfer,5,4265,watchlist_verb,yes,1,1.0,1,#o man x moves the golf stick,man x moves golf stick,"Movement through space, likely involves walking or swinging a golf club while moving.",r002,Walking Outdoors,,2974.600191933333,Bad,434a5651-9901-4b32-b782-d9a2bb52e805,yes
Locomotion,2,,6,4085,,no,0,0.0,0,#C C walks in the gym,walks in gym,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,3019.0997233333333,Gold,453dc4a1-57b2-4803-9156-cf30016c3a79,no
Locomotion,2,,5,4840,,no,0,0.0,0,#O O exercises in the gym,o exercises in gym,Body moving through space (exercise can involve walking or moving limbs).,r002,Walking Outdoors,,3031.756463333333,Gold,453dc4a1-57b2-4803-9156-cf30016c3a79,no
Locomotion,2,,6,3448,,no,0,0.0,0,#C C exercises in the gym,exercises in gym,"Body moving through space, likely involves walking or running.",r002,Walking Outdoors,,3353.428103333333,Gold,453dc4a1-57b2-4803-9156-cf30016c3a79,no
Object Transfer,2,,12,989,,no,0,0.0,0,#C C picks books on a shelf,picks books on shelf,Logistics action involving picking up an object.,r002,Mechanical Repair,,1.1392986,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,3,11070,,no,0,0.0,0,#C C picks books on a table,picks books on table,Logistics step involving picking up objects.,r002,Mechanical Repair,,23.9748786,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,4,7088,,no,0,0.0,0,#C C picks files on a shelf,picks files on shelf,Logistics step involving picking up objects.,r002,Mechanical Repair,,30.5919386,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,4,7664,,no,0,0.0,0,#C C puts files on a table,puts files on table,"Logistics/Setup step, putting objects in place.",r002,Mechanical Repair,,33.0888986,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Task Operation,2,,9,1967,,no,0,0.0,0,#C C wipes on a shelf,wipes on shelf,Core task involving manual activity with the hands.,r002,Mechanical Repair,,64.61982859999999,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,3,11186,,no,0,0.0,0,#C C picks a file on a shelf,picks file on shelf,Logistics step involving picking up an object.,r002,Mechanical Repair,,98.3418986,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,3,11187,,no,0,0.0,0,#C C picks a file on a table,picks file on table,"Picking up an object from a surface, logistics step.",r002,Mechanical Repair,,133.0171686,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Stationary,2,Object Transfer,3,9477,,no,0,0.0,0,#C C arranges papers in a file,arranges papers in file,"Low body/hand motion, arranging papers is a subtle action.",r002,Mechanical Repair,,185.2733286,Bad,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,3,11281,,no,0,0.0,0,#C C picks optical disc,picks optical disc,Logistics step involving picking up an object.,r002,Mechanical Repair,,294.9211392247544,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Stationary,2,Object Transfer,3,10178,,no,1,1.0,1,#C C flips the book,flips book,The action of flipping a book is a quick motion but does not involve continuous movement or high activity that would classify it under other categories.,r002,Mechanical Repair,,295.7785992247544,Bad,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Search,2,Object Transfer,14,710,,no,1,1.0,1,#C C flips the book,flips book,Head and hand movement likely involved in flipping through the book to find information.,r002,Mechanical Repair,,299.2855692247544,Bad,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,3,11610,,no,0,0.0,0,#C C places the book on the other book,places book on other book,Logistics step of placing an object.,r002,Mechanical Repair,,300.0176692247544,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,6,3646,,no,0,0.0,0,#C C picks the magazine,picks magazine,Logistics step of picking up an object.,r002,Mechanical Repair,,367.0376192247544,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,4,7310,,no,0,0.0,0,#C C places the books on the table,places books on table,Logistics step involving the placement of objects.,r002,Mechanical Repair,,482.6612692247544,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Stationary,2,Object Transfer,4,6240,,no,0,0.0,0,#C C aligns the books,aligns books,"Low body/hand motion, likely involves aligning books without significant movement.",r002,Mechanical Repair,,502.1961592247544,Bad,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,3,9443,,no,0,0.0,0,#C C aligns books on a shelf,aligns books on shelf,Logistics step of arranging items on a shelf.,r002,Mechanical Repair,,550.7570276136719,Gold,45bf438d-0cbb-40b8-be95-58204bb3c6fe,no
Object Transfer,2,,3,11664,,no,0,0.0,0,#C C places the cut out properly on the wood.,places cut out properly on wood,"The action involves placing an object, which is a logistics step.",r002,Carpentry,,31.7001896,Gold,465282ac-5fea-4571-8328-665a693b97cd,no
Stationary,2,Task Operation,3,9822,,no,0,0.0,0,#C C draws the design of the cut out on the wood.,draws design of cut out on wood,"Low body/hand motion, primarily involves the use of a pencil or marker.",r002,Carpentry,,99.2020296,Bad,465282ac-5fea-4571-8328-665a693b97cd,no
Task Operation,2,,7,3073,,no,0,0.0,0,#C C tightens clamp,tightens clamp,Core task involving high hand activity.,r002,Carpentry,,31.195998600000003,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Locomotion,2,,3,9573,,no,0,0.0,0,#C C carries jack plane,carries jack plane,Body moving through space with an object.,r002,Carpentry,,60.5826086,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Stationary,2,Task Operation,3,9521,,no,0,0.0,0,#C C blows on the jack plane,blows on jack plane,"Low body/hand motion, likely involves minimal physical activity.",r002,Carpentry,,68.7683086,Bad,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,3,10244,,no,0,0.0,0,#C C grabs a brush,grabs brush,"Action involves picking up an object, which is a logistics step.",r002,Carpentry,,75.9070286,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,4,6637,,no,0,0.0,0,#C C grabs screw driver,grabs screw driver,"Logistics step, picking up an object.",r002,Carpentry,,86.3021686,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Stationary,2,,7,2481,watchlist_verb,yes,0,0.0,0,#C C holds jack plane part,holds jack plane part,"Low body/hand motion, holding an object without movement.",r002,Carpentry,,103.7724486,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,yes
Stationary,2,,3,8819,watchlist_verb,yes,0,0.0,0,#C C holds jack plane parts,holds jack plane parts,"Low body/hand motion, holding position.",r002,Carpentry,,188.6490286,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,yes
Search,2,,4,6289,,no,0,0.0,0,#C C checks the jack plane parts,checks jack plane parts,"Head and hand movements focused on inspecting parts, low overall motion.",r002,Carpentry,,195.1990486,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,6,3926,,no,0,0.0,0,#C C removes the pieces of wood from the plane,removes pieces of wood from plane,Logistics step involving picking up and moving objects.,r002,Carpentry,,275.8413492852933,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,13,886,,no,0,0.0,0,#C C removes the piece of wood from the plane,removes piece of wood from plane,"The action involves moving an object (piece of wood), which corresponds to logistics or transferring an object.",r002,Carpentry,,295.8736692852933,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,3,11772,,no,0,0.0,0,#C C places the plane on the table.,places plane on table,Logistics step involving placing an object on a surface.,r002,Carpentry,,312.25703928529333,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,8,2249,,no,0,0.0,0,#C C places the measuring tool on the table.,places measuring tool on table,Logistics step involving the placement of an object.,r002,Carpentry,,314.2795892852933,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,8,2213,,no,0,0.0,0,#C C picks the plane.,picks plane,Logistics action of picking up an object.,r002,Carpentry,,333.7259992852933,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Stationary,2,,3,8828,watchlist_verb,yes,0,0.0,0,#C C holds the measuring tool.,holds measuring tool,"Low body/hand motion, holding position.",r002,Carpentry,,591.8600876136719,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,yes
Task Operation,2,,4,8083,,no,0,0.0,0,#C C sharpens a workshop knife,sharpens workshop knife,Core manual task involving high hand activity.,r002,Carpentry,,652.399607613672,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Stationary,2,,4,6026,watchlist_verb,yes,0,0.0,0,#C C holds a workshop knife,holds workshop knife,Holding an object with minimal motion.,r002,Carpentry,,656.9627176136719,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,yes
Object Transfer,2,,13,866,,no,0,0.0,0,#C C places the ruler on the table,places ruler on table,"Logistics step, placing an object on a surface.",r002,Carpentry,,776.875787613672,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,5,5251,,no,0,0.0,0,#C C puts #unsure,puts,Logistics/Setup step (putting an object down).,r002,Carpentry,,830.4228482613358,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Locomotion,2,Object Transfer,7,2523,watchlist_verb,yes,0,0.0,0,#C C moves the wood,moves wood,Body moving through space to position the wood.,r002,Carpentry,,1009.492548261336,Bad,477feff8-a1ff-4f43-b726-273ca0fa47e9,yes
Task Operation,2,,4,6430,,no,0,0.0,0,#C C drills the wood,drills wood,Core manual task involving high hand activity.,r002,Carpentry,,1053.3370882613358,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Locomotion,2,Object Transfer,5,4726,,no,0,0.0,0,#C C lifts the wood,lifts wood,"Body moving through space to lift the wood, high body acceleration.",r002,Carpentry,,1079.3703582613357,Bad,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,4,7143,,no,0,0.0,0,#C C picks a nail,picks nail,Logistics step of picking an object.,r002,Carpentry,,1135.1785671449218,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Search,2,,10,1409,,no,0,0.0,0,#C C looks for #unsure,looks for,"Head movement (visual search), hands mostly still.",r002,Carpentry,,1238.8726471449218,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,5,5339,,no,0,0.0,0,#C C puts the paper in the drawer,puts paper in drawer,Logistics/Setup step involving placing an object.,r002,Carpentry,,1270.326667144922,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,6,3627,,no,0,0.0,0,#C C picks a drilling machine,picks drilling machine,Logistics action of picking up an object.,r002,Carpentry,,1495.5764831038482,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,3,11260,,no,0,0.0,0,#C C picks the measuring ruler,picks measuring ruler,Logistics/Setup step (picking up an object).,r002,Carpentry,,1538.1653331038483,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,5,5014,,no,0,0.0,0,#C C Picks screw driver from the floor,picks screw driver from floor,Logistics action involving picking up an object.,r002,Carpentry,,1725.2914871449218,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,4,7108,,no,0,0.0,0,#C C Picks hand saw from the hanger,picks hand saw from hanger,Logistics/Setup step (lifting and moving an object).,r002,Carpentry,,1813.6063471449213,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Search,2,Stationary,3,10458,,no,0,0.0,0,#C C Looks at the hand saw,looks at hand saw,"Head movement (visual inspection), hands mostly still.",r002,Carpentry,,1832.8277171449213,Bad,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,3,11788,,no,0,0.0,0,#C C Places the saw on the hanger,places saw on hanger,Logistics step involving placing an object.,r002,Carpentry,,1953.562454093164,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Object Transfer,2,,3,11789,,no,0,0.0,0,#C C Places the saw on the table,places saw on table,"Logistics step, placing an object.",r002,Carpentry,,1981.143964093164,Gold,477feff8-a1ff-4f43-b726-273ca0fa47e9,no
Task Operation,2,Stationary,3,9340,watchlist_verb,yes,0,0.0,0,#cc touches the dish with both hand,touches dish with both hand,Core task involving high hand activity.,r002,Cleaning,,22.4253886,Bad,4c18629a-ac33-4939-badf-6e8477b2aee7,yes
Object Transfer,2,,3,9226,watchlist_verb,yes,0,0.0,0,#cc opens the dishcleaner machine with the right hand,opens dishcleaner machine with right hand,"Opening the dish cleaner involves a specific action with the hand, indicating a logistics step.",r002,Cleaning,,98.9492286,Gold,4c18629a-ac33-4939-badf-6e8477b2aee7,yes
Task Operation,2,,9,1651,,no,0,0.0,0,#cc cleans sufuria with both hands,cleans sufuria with both hands,Core manual task involving high hand activity.,r002,Cleaning,,290.7525197540433,Gold,4c18629a-ac33-4939-badf-6e8477b2aee7,no
Stationary,2,,3,8920,watchlist_verb,yes,0,0.0,0,#cc holds the tray with both hands,holds tray with both hands,Holding a tray with both hands indicates a stationary position with minimal movement.,r002,Cleaning,,500.2720997540433,Gold,4c18629a-ac33-4939-badf-6e8477b2aee7,yes
Stationary,2,,3,8929,watchlist_verb,yes,0,0.0,0,#C C holds the water tap valve,holds water tap valve,Holding a position without significant movement.,r002,Cleaning,,561.5494776136719,Gold,4c18629a-ac33-4939-badf-6e8477b2aee7,yes
Object Transfer,2,,3,11161,,no,0,0.0,0,#C C picks the dishwashing sponge,picks dishwashing sponge,Logistics step involving picking up an object.,r002,Cleaning,,617.183277613672,Gold,4c18629a-ac33-4939-badf-6e8477b2aee7,no
Locomotion,2,Object Transfer,7,3083,,no,1,1.0,1,#C C turns the trey.,turns trey,"Turning the tray involves body movement, likely with some acceleration.",r002,Cleaning,,829.6705590392822,Bad,4c18629a-ac33-4939-badf-6e8477b2aee7,no
Task Operation,2,,17,530,,no,0,0.0,0,#C C rinses the trey.,rinses trey,Core manual task involving high hand activity.,r002,Cleaning,,835.7073790392822,Gold,4c18629a-ac33-4939-badf-6e8477b2aee7,no
Stationary,2,Object Transfer,7,3084,,no,1,1.0,1,#C C turns the trey.,turns trey,"Turning a tray is a low-energy motion, likely involving minimal body movement.",r002,Cleaning,,836.4737790392822,Bad,4c18629a-ac33-4939-badf-6e8477b2aee7,no
Stationary,2,Task Operation,4,8217,,no,0,0.0,1,#C C stretches the rope,stretches rope,"The action involves stretching, which is likely done while seated and does not involve significant locomotion or high energy movements.",r002,Desk Work,,187.92266,Bad,4ed53432-e1f5-4e3f-a614-ffcaff444aca,no
Locomotion,2,,4,7503,,no,0,0.0,0,#C C pulls back the left leg,pulls back left leg,"Body movement through space, likely standing up or shifting position.",r002,Desk Work,,794.77612,Gold,4ed53432-e1f5-4e3f-a614-ffcaff444aca,no
