global_rank,video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,verdict,task_id,project,inner_id,corrected_action,secondary_action
6827,652f0590-aab5-4de1-b578-238adb54fa0e,4204.571603333334,#O man A gesture converses,Mechanical Repair,Stationary,"Low body/hand motion, likely involves speaking or gesturing.",4,r002,man gesture converses,4,no,,no,0,0,0.0,Gold,1365,2,365,,
1161,652f0590-aab5-4de1-b578-238adb54fa0e,4351.527666666668,#O man X talks with C,Mechanical Repair,Stationary,Low body/hand motion.,4,r002,man x talks with,11,no,,no,0,0,0.0,Gold,1366,2,366,,
2152,652f0590-aab5-4de1-b578-238adb54fa0e,4443.821606666667,#O man X talks with man F,Mechanical Repair,Stationary,"Low body/hand motion, typically involves speaking.",4,r002,man x talks with man f,8,no,,no,0,0,0.0,Gold,1367,2,367,,
8982,652f0590-aab5-4de1-b578-238adb54fa0e,4450.394386666668,#O man X moves hand,Mechanical Repair,Stationary,"Low body/hand motion, implies a pause or idle state.",4,r002,man x moves hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1368,2,368,,
2718,652f0590-aab5-4de1-b578-238adb54fa0e,4503.949846666667,#O man F operates the phone,Mechanical Repair,Stationary,Operating a phone typically involves minimal body movement and can be considered a stationary activity.,4,r002,man f operates phone,7,no,,no,0,0,0.0,Gold,1369,2,369,,Task Operation
3361,6639f53c-701d-4fe7-adcd-55d040ce8afe,103.2634186,#C C cuts carrot with a knife,Cooking,Task Operation,"Core task, high hand activity.",4,r002,cuts carrot with knife,6,no,,no,0,0,0.0,Gold,1370,2,370,,
9742,6639f53c-701d-4fe7-adcd-55d040ce8afe,145.8181986,#C C cuts gadget with a knife,Cooking,Task Operation,Core task involving fine hand movements.,4,r002,cuts gadget with knife,3,no,,no,0,0,0.0,Gold,1371,2,371,,
11730,6639f53c-701d-4fe7-adcd-55d040ce8afe,332.72633311679425,#C C places knife on the cutting board,Cooking,Object Transfer,"Logistics step, placing an object.",4,r002,places knife on cutting board,3,no,,no,0,0,0.0,Gold,1372,2,372,,
5197,6639f53c-701d-4fe7-adcd-55d040ce8afe,487.6322231167943,#C C pours #unsure in the sieve,Cooking,Task Operation,"Core task involving manual operation, likely with high hand activity.",4,r002,pours in sieve,5,no,,no,0,0,0.0,Gold,1373,2,373,,
1854,6639f53c-701d-4fe7-adcd-55d040ce8afe,520.9155531167943,#C C puts #unsure in the sieve,Cooking,Object Transfer,Logistics step involving the placement of an object.,4,r002,puts in sieve,9,no,,no,0,0,0.0,Gold,1374,2,374,,
8483,6639f53c-701d-4fe7-adcd-55d040ce8afe,933.9531486458334,#C C wipes the bowl with the towel,Cooking,Task Operation,Core task involving high hand activity.,4,r002,wipes bowl with towel,4,no,,no,0,0,0.0,Gold,1375,2,375,,
1277,670df362-2578-4f2a-8940-188f06ca6126,11.7774086,#C C stares at the board game cards on his hands,Playing Instrument,Stationary,"Low body/hand motion, focused attention.",4,r002,stares at board game cards on his hands,11,no,,no,1,2,0.5,Bad,1376,2,376,Search,
3030,670df362-2578-4f2a-8940-188f06ca6126,34.5598086,#C C stares at the board game cards,Playing Instrument,Stationary,"Low body/hand motion, focused attention without physical activity.",4,r002,stares at board game cards,7,no,,no,0,0,0.0,Bad,1377,2,377,Search,
3799,670df362-2578-4f2a-8940-188f06ca6126,48.2934486,#C C puts the board game cards on the table,Playing Instrument,Object Transfer,"Logistics step of placing items, short bursts of hand activity.",4,r002,puts board game cards on table,6,no,,no,0,0,0.0,Gold,1378,2,378,,
1636,670df362-2578-4f2a-8940-188f06ca6126,56.4694286,#C C arranges the board game chips on the table,Playing Instrument,Object Transfer,Logistics step involving picking up and placing down objects.,4,r002,arranges board game chips on table,9,no,,no,0,0,0.0,Gold,1379,2,379,,
2922,670df362-2578-4f2a-8940-188f06ca6126,79.8430686,#C C puts down the board game card on his left hand,Playing Instrument,Object Transfer,Logistics step of placing an object down.,4,r002,puts down board game card on his left hand,7,no,,no,0,0,0.0,Gold,1380,2,380,,
9321,670df362-2578-4f2a-8940-188f06ca6126,168.82128859999997,#C C touches the board game chips with his left hand,Playing Instrument,Stationary,"Low body/hand motion, likely involves minimal movement of the hand.",4,r002,touches board game chips with his left hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1381,2,381,,
1103,670df362-2578-4f2a-8940-188f06ca6126,176.7843686,#C C moves the board game chips on the table,Playing Instrument,Object Transfer,"Logistics of moving objects (chips), short bursts of hand activity.",4,r002,moves board game chips on table,11,yes,watchlist_verb,yes,0,0,0.0,Gold,1382,2,382,,
1528,670df362-2578-4f2a-8940-188f06ca6126,209.1504986,#C C stares at a lady X,Playing Instrument,Stationary,"Low body/hand motion, likely engaged in visual observation.",4,r002,stares at lady x,10,no,,no,0,0,0.0,Bad,1383,2,383,Search,
4908,670df362-2578-4f2a-8940-188f06ca6126,573.4130876136719,#C C picks a board game card from the table with his right hand,Playing Instrument,Object Transfer,Logistics action of picking up an object from the table.,4,r002,picks board game card from table with his right hand,5,no,,no,0,0,0.0,Gold,1384,2,384,,
3798,670df362-2578-4f2a-8940-188f06ca6126,605.949307613672,#C C puts the board game card on the table,Playing Instrument,Object Transfer,Logistics step of placing an object.,4,r002,puts board game card on table,6,no,,no,0,0,0.0,Gold,1385,2,385,,
6715,670df362-2578-4f2a-8940-188f06ca6126,1101.2157334828123,#O a lady Y picks the board game card with her right hand,Playing Instrument,Object Transfer,Logistics step of picking an object.,4,r002,lady y picks board game card with her right hand,4,no,,no,0,0,0.0,Gold,1386,2,386,,
327,670df362-2578-4f2a-8940-188f06ca6126,2225.1577124964847,#C C moves a button,Playing Instrument,Stationary,"Low body/hand motion, possibly indicating a small, localized action.",4,r002,moves button,21,yes,watchlist_verb,yes,0,0,0.0,Bad,1387,2,387,Object Transfer,
397,670df362-2578-4f2a-8940-188f06ca6126,2236.531642496485,#C C picks button,Playing Instrument,Object Transfer,"Logistics step, picking up an object.",4,r002,picks button,19,no,,no,0,0,0.0,Gold,1388,2,388,,
689,670df362-2578-4f2a-8940-188f06ca6126,2253.662602496485,#C C moves button,Playing Instrument,Task Operation,"Core task involving manipulation of instrument buttons, high hand activity.",4,r002,moves button,14,yes,watchlist_verb,yes,0,0,0.0,Bad,1389,2,389,Object Transfer,
6449,672c902a-7871-4e8f-bae5-6e12e2a4e342,55.72849,#C C drops the carton of milk on the kitchen worktop.,Cooking,Object Transfer,"[CtxFixed] The action of dropping the carton of milk onto the kitchen worktop can be considered a deliberate placement, even if it was not intended to be dropped. This involves the transfer of the object to a surface.",4,r002,drops carton of milk on kitchen worktop,4,no,,no,0,0,0.0,Gold,1390,2,390,,
7462,672c902a-7871-4e8f-bae5-6e12e2a4e342,66.6866,#C C pours the milk into the flour.,Cooking,Task Operation,"Core task involving manual pouring, high hand activity.",4,r002,pours milk into flour,4,no,,no,0,0,0.0,Gold,1391,2,391,,
8194,672c902a-7871-4e8f-bae5-6e12e2a4e342,67.27309,#C C stirs the milk and the flour in the bowl.,Cooking,Task Operation,Core task involving high hand activity.,4,r002,stirs milk and flour in bowl,4,no,,no,0,0,0.0,Gold,1392,2,392,,
10425,672c902a-7871-4e8f-bae5-6e12e2a4e342,78.19863,#C C lifts up the carton of milk from the kitchen worktop.,Cooking,Object Transfer,"Action involves picking up an object, which is a logistics step.",4,r002,lifts up carton of milk from kitchen worktop,3,no,,no,0,0,0.0,Gold,1393,2,393,,
9433,672c902a-7871-4e8f-bae5-6e12e2a4e342,183.84576,#C C adds the salt into the mixture.,Cooking,Task Operation,"Core task, high hand activity.",4,r002,adds salt into mixture,3,no,,no,0,0,0.0,Gold,1394,2,394,,
4747,6767f3a8-9a7e-4978-8939-5a988bd44c7e,32.18012,#C C loosens a bolt from the cylinder head with the T spanner in his gloved hands. #Unsure,Mechanical Repair,Task Operation,Core task involving manual operation with high hand activity.,4,r002,loosens bolt from cylinder head with t spanner in his gloved hands,5,no,,no,0,0,0.0,Gold,1395,2,395,,
9993,6767f3a8-9a7e-4978-8939-5a988bd44c7e,84.69005,#C C drops the piece of cloth in his gloved right hand on the worktable.,Mechanical Repair,Object Transfer,"[CtxFixed] The action involves moving an object (the piece of cloth) from C's hand to the worktable, which fits the definition of placing an object deliberately onto a surface.",4,r002,drops piece of cloth in his gloved right hand on worktable,3,no,,no,0,0,0.0,Gold,1396,2,396,,
10010,6767f3a8-9a7e-4978-8939-5a988bd44c7e,307.07325000000003,#C C drops the plier in his gloved right hand on the worktable.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the plier onto the worktable can be considered a deliberate placement, even if it was not explicitly intended. This involves moving an object to a specific location, which fits the definition of Object Transfer.",4,r002,drops plier in his gloved right hand on worktable,3,no,,no,0,0,0.0,Gold,1397,2,397,,
6524,6767f3a8-9a7e-4978-8939-5a988bd44c7e,476.91791,#C C drops the screwdriver in his gloved right hand on the worktable.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the screwdriver onto the worktable can be interpreted as a deliberate placement of the object, which fits the 'Object Transfer' category.",4,r002,drops screwdriver in his gloved right hand on worktable,4,no,,no,0,0,0.0,Gold,1398,2,398,,
10302,6767f3a8-9a7e-4978-8939-5a988bd44c7e,486.01494,#C C inserts the steel rod in his gloved right hand into the piston.,Mechanical Repair,Task Operation,Core manual task involving precise hand movement.,4,r002,inserts steel rod in his gloved right hand into piston,3,no,,no,0,0,0.0,Gold,1399,2,399,,
10064,6767f3a8-9a7e-4978-8939-5a988bd44c7e,494.57732,#C C drops the steel rod in his gloved right hand on the worktable.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the steel rod onto the worktable appears to be a deliberate placement, which fits the definition of 'Object Transfer'.",4,r002,drops steel rod in his gloved right hand on worktable,3,no,,no,0,0,0.0,Gold,1400,2,400,,
10063,6767f3a8-9a7e-4978-8939-5a988bd44c7e,494.98811,#C C drops the steel hammer in his gloved right hand on the worktable.,Mechanical Repair,Object Transfer,"[CtxFixed] The action of dropping the steel hammer on the worktable appears to be a deliberate placement, as it involves moving an object (the steel hammer) and placing it onto a surface (the worktable).",4,r002,drops steel hammer in his gloved right hand on worktable,3,no,,no,0,0,0.0,Gold,1401,2,401,,
11558,6767f3a8-9a7e-4978-8939-5a988bd44c7e,495.35427,#C C picks up the screwdriver from the worktable with his right hand.,Mechanical Repair,Object Transfer,Logistics step of picking up an object.,4,r002,picks up screwdriver from worktable with his right hand,3,no,,no,0,0,0.0,Gold,1402,2,402,,
8834,6e0a6558-c212-4cab-b374-007671edb59c,290.2511509546634,#C C holds the mop with his right hand.,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",4,r002,holds mop with his right hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1403,2,403,,
2126,719bf9c4-a216-4166-963b-80ece9f87a48,288.2587785898763,#C C looks at the dart,Playing Instrument,Search,"Head movement (visual search), hands mostly still.",4,r002,looks at dart,8,no,,no,0,0,0.0,Gold,1404,2,404,,
5737,719bf9c4-a216-4166-963b-80ece9f87a48,352.71450858987623,#C C walks towards the darts,Playing Instrument,Locomotion,Body moving through space (walking).,4,r002,walks towards darts,5,no,,no,0,0,0.0,Gold,1405,2,405,,
679,719bf9c4-a216-4166-963b-80ece9f87a48,1645.7732497482073,#C C throws the soft tip darts towards the dart.,Playing Instrument,Locomotion,"The action involves throwing, which is a form of movement through space.",4,r002,throws soft tip darts towards dart,15,no,,no,0,0,0.0,Bad,1406,2,406,Object Transfer,
7345,72cb4dd3-c8cf-4bda-9efe-26b66ed6829e,321.55846043105475,#C C places the gas burner on the cooker.,Cleaning,Object Transfer,Logistics step involving the placement of an object.,4,r002,places gas burner on cooker,4,no,,no,0,0,0.0,Gold,1407,2,407,,
11209,72cb4dd3-c8cf-4bda-9efe-26b66ed6829e,322.29115043105475,#C C picks a gas burner.,Cleaning,Object Transfer,Logistics step of picking up an object.,4,r002,picks gas burner,3,no,,no,0,0,0.0,Gold,1408,2,408,,
8831,7b277350-9926-42ef-b5f7-3ee000f3350a,90.9552486,#C C holds mini hack saw & conduit pipe,Carpentry,Stationary,"The action describes holding an object, which indicates low body and hand motion.",4,r002,holds mini hack saw conduit pipe,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1409,2,409,,
3177,7b277350-9926-42ef-b5f7-3ee000f3350a,110.6422386,#C C holds conduit pipe,Carpentry,Stationary,The action involves holding an object without moving it through space or performing a specific task.,4,r002,holds conduit pipe,6,yes,watchlist_verb,yes,0,0,0.0,Gold,1410,2,410,,
3469,7b277350-9926-42ef-b5f7-3ee000f3350a,157.2158086,#C C goes down the ladder with drill,Carpentry,Locomotion,"Body moving through space, involves walking or descending.",4,r002,goes down ladder with drill,6,no,,no,0,0,0.0,Gold,1411,2,411,,
4439,7b277350-9926-42ef-b5f7-3ee000f3350a,167.0382886,#C C carries drill,Carpentry,Locomotion,"Body moving through space with an object (carrying), high body acceleration.",4,r002,carries drill,5,no,,no,0,0,0.0,Skip,1412,2,412,,
10242,7b277350-9926-42ef-b5f7-3ee000f3350a,238.9300386,#C C grabs another screw,Carpentry,Object Transfer,Logistics step of picking up an item.,4,r002,grabs another screw,3,no,,no,0,0,0.0,Gold,1413,2,413,,
9104,7b277350-9926-42ef-b5f7-3ee000f3350a,556.7036952666667,#C C moves the lader,Carpentry,Locomotion,Body moving through space to move an object.,4,r002,moves lader,3,yes,watchlist_verb,yes,0,0,0.0,Bad,1414,2,414,Object Transfer,
7083,7b277350-9926-42ef-b5f7-3ee000f3350a,595.1823452666667,#C C picks the drill machine,Carpentry,Object Transfer,"The action involves picking up an object, which is a logistics step.",4,r002,picks drill machine,4,no,,no,0,0,0.0,Gold,1415,2,415,,
10441,7b277350-9926-42ef-b5f7-3ee000f3350a,616.3067152666667,#C C looks around the pipe,Carpentry,Search,"Head movement (visual search), hands mostly still.",4,r002,looks around pipe,3,no,,no,0,0,0.0,Gold,1416,2,416,,
8402,7b277350-9926-42ef-b5f7-3ee000f3350a,630.7691052666667,#C C walks down on the lader,Carpentry,Locomotion,"Movement through space (walking down a ladder), high body acceleration.",4,r002,walks down on lader,4,no,,no,0,0,0.0,Gold,1417,2,417,,
9817,7b277350-9926-42ef-b5f7-3ee000f3350a,853.7147252666666,#C C drags ladder,Carpentry,Locomotion,"Body moving through space with the ladder, high body acceleration.",4,r002,drags ladder,3,no,,no,0,0,0.0,Bad,1418,2,418,Object Transfer,
1334,7b277350-9926-42ef-b5f7-3ee000f3350a,957.2771552666668,#C C holds panel holder,Carpentry,Stationary,"Low body/hand motion, holding position.",4,r002,holds panel holder,10,yes,watchlist_verb,yes,0,0,0.0,Gold,1419,2,419,,
8925,7b277350-9926-42ef-b5f7-3ee000f3350a,1049.478125266667,#C C holds up led panel light to the holder,Carpentry,Stationary,"The action involves holding an object, which is a low-energy, stationary activity.",4,r002,holds up led panel light to holder,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1420,2,420,,
8738,7b277350-9926-42ef-b5f7-3ee000f3350a,1119.9655242879967,#C C holds Allen key,Carpentry,Stationary,"Low body/hand motion, holding an object without moving.",4,r002,holds allen key,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1421,2,421,,
8377,7b277350-9926-42ef-b5f7-3ee000f3350a,1247.5146042879967,#C C twists wires together,Carpentry,Task Operation,"[CtxFixed] The action of twisting wires together is a deliberate and necessary step in the process of connecting or repairing electrical components, which falls under the category of Essential Operation.",4,r002,twists wires together,4,no,,no,0,0,0.0,Gold,1422,2,422,,
10307,7b277350-9926-42ef-b5f7-3ee000f3350a,1260.6303842879963,#C C inserts wires inside junction box,Carpentry,Task Operation,Core manual task involving precise hand movements.,4,r002,inserts wires inside junction box,3,no,,no,0,0,0.0,Gold,1423,2,423,,
5240,7b277350-9926-42ef-b5f7-3ee000f3350a,1286.8884942879963,#C C pulls the wires,Carpentry,Task Operation,Core manual task involving high hand activity.,4,r002,pulls wires,5,no,,no,0,0,0.0,Bad,1424,2,424,Object Transfer,
2501,7b277350-9926-42ef-b5f7-3ee000f3350a,1314.6675842879963,#C C holds wires & pliers,Carpentry,Stationary,"Low body/hand motion, holding objects without movement.",4,r002,holds wires pliers,7,yes,watchlist_verb,yes,0,0,0.0,Gold,1425,2,425,,
11058,7b277350-9926-42ef-b5f7-3ee000f3350a,1386.8903942879963,#C C picks a black tape,Carpentry,Object Transfer,"Logistics step, picking up an object.",4,r002,picks black tape,3,no,,no,0,0,0.0,Gold,1426,2,426,,
4217,7b277350-9926-42ef-b5f7-3ee000f3350a,1644.1676309546633,#C C holds panel light wire,Carpentry,Stationary,"The action describes holding something, which involves minimal movement.",4,r002,holds panel light wire,5,yes,watchlist_verb,yes,0,0,0.0,Gold,1427,2,427,,
8873,7b277350-9926-42ef-b5f7-3ee000f3350a,1722.735170954663,#C C holds pliers & wires,Carpentry,Stationary,"Low body/hand motion, holding an object without movement.",4,r002,holds pliers wires,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1428,2,428,,
8737,7b277350-9926-42ef-b5f7-3ee000f3350a,1749.5989709546634,#C C hold pliers,Carpentry,Stationary,Holding an object without moving through space or performing a core task.,4,r002,hold pliers,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1429,2,429,,
8936,7b277350-9926-42ef-b5f7-3ee000f3350a,1760.2494209546633,#C C holds wire & pliers,Carpentry,Stationary,"The action describes holding objects, which implies a static posture with minimal movement.",4,r002,holds wire pliers,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1430,2,430,,
4515,7b277350-9926-42ef-b5f7-3ee000f3350a,1762.3210309546632,#C C cuts wire edge with pliers,Carpentry,Task Operation,Core task involving manual operation with hands.,4,r002,cuts wire edge with pliers,5,no,,no,0,0,0.0,Gold,1431,2,431,,
